ax,ay,az,gx,gy,gz
-15544,-560,5276,164,466,182
-15288,-216,5466,-262,508,-36
-15414,2,5498,-494,346,-102
-15344,424,3942,-892,-696,12
-15570,1084,4634,-1822,-572,-300
-16752,-270,5092,-2042,-452,-152
-15162,2540,4144,-3440,1006,-994
-14908,3410,5054,-2292,1098,-1354
-16110,2376,4736,-2156,386,-1368
-16906,2112,4830,-1752,-200,-1066
-16662,2448,5266,488,-86,-194
-15790,1746,5240,2486,-234,570
-15482,1068,5112,3498,-700,852
-15202,154,4616,3470,-670,534
-14900,-464,4588,3090,-666,150
-15190,-690,4546,2682,-806,-414
-16076,-282,4434,2488,-816,-660
-16584,988,3974,2460,-682,-762
-16550,-280,4114,2068,-214,-688
-16492,-532,5004,1472,496,-552
-15664,760,5130,2008,664,-58
-15534,1232,4728,2384,862,664
-14622,-436,5116,2478,16,-442
-15788,-478,6000,1282,-1076,-366
-16106,402,5050,1630,-746,-34
-15950,84,5212,1438,-782,128
-15508,-90,4988,1288,-630,170
-15076,256,5106,988,-836,136
-15148,348,5048,1042,-1292,36
-15514,-742,4958,640,-1490,-186
-15652,-792,4470,146,-1714,-288
-15706,-862,4310,-344,-1652,-342
-15842,-462,4818,-1346,-1506,-544
-16024,-232,5250,-1924,-1378,-630
-15654,500,5152,-2470,-1512,-800
-15568,882,5296,-2426,-1248,-824
-16006,606,6420,-2450,-512,-580
-16332,544,7280,-2478,38,-292
-16446,398,7834,-2332,770,18
-16246,-162,8098,-1920,1678,546
-14678,638,7372,-1342,1534,968
-13684,-54,6562,-982,-1240,576
-14188,-64,6142,-854,-1864,758
-15618,202,4718,866,388,1572
-11230,270,1068,-566,834,548
-13882,-352,6798,-1222,-1406,-698
-17264,-540,6506,-2102,-3772,-1158
-19458,312,5118,-2144,-2948,-792
-19970,868,4816,-1376,1542,230
-17256,820,5418,-824,5186,1030
