ax,ay,az,gx,gy,gz
-12816,-4184,-9142,-118,644,-164
-13034,-4192,-9248,416,318,-388
-13168,-4242,-9168,540,98,-526
-13220,-3822,-8998,714,-190,-772
-13014,-3724,-8840,780,-236,-832
-12836,-3962,-8522,752,-332,-924
-13134,-4346,-8502,820,-518,-840
-13432,-4880,-8470,908,-500,-828
-13288,-5320,-8480,1080,-408,-966
-13048,-5584,-8558,1082,-368,-854
-12912,-5884,-8316,1020,-310,-716
-12792,-6032,-8086,806,-426,-662
-12846,-6012,-8170,524,-364,-510
-12960,-6088,-8264,254,-90,-192
-12968,-5884,-8224,-56,56,26
-12912,-5488,-8314,-248,42,176
-13018,-5232,-8488,-266,-170,212
-13286,-5030,-8550,-300,-228,302
-13308,-4844,-8480,-194,-108,530
-13190,-4854,-8268,-64,-74,550
-13196,-4846,-8026,-54,-102,384
-13200,-4986,-8070,-114,-142,390
-13172,-5100,-8152,-380,-20,514
-12862,-4976,-7820,-758,74,592
-12722,-5060,-7684,-1234,-6,776
-12978,-5366,-8074,-1740,-104,1118
-13388,-5486,-8396,-1988,-224,1166
-14026,-5388,-8686,-2130,-96,1116
-14102,-5046,-8670,-2136,254,1080
-13740,-4886,-8610,-2116,594,1048
-13458,-4880,-8406,-2064,700,960
-13334,-4782,-8342,-2066,664,850
-13378,-4484,-8450,-2056,710,770
-13310,-4168,-8470,-1954,698,702
-13066,-3980,-8628,-1792,474,602
-13160,-3998,-8932,-1744,262,488
-13432,-3544,-9084,-1606,116,256
-13632,-3400,-8910,-1216,118,108
-13504,-3486,-8762,-940,206,-16
-12934,-3458,-8946,-898,458,-318
-12630,-3756,-8862,-952,436,-158
-12770,-4212,-9112,-1178,6,96
-12990,-4304,-9692,-1178,-162,16
-13260,-4004,-9668,-1152,-162,-66
-13266,-3690,-9620,-948,56,-160
-12752,-3620,-9410,-818,246,-496
-12488,-3208,-9254,-538,-106,-606
-12944,-2940,-9120,-126,-314,-528
-13328,-2726,-9320,388,-592,-376
-13634,-2766,-9468,732,-732,-168
