ax,ay,az,gx,gy,gz
-7160,6238,-13412,2550,1776,-184
-7084,6288,-13194,6872,3242,-302
-6022,3710,-13798,4408,4932,180
-5860,3864,-13414,2792,2132,1234
-6640,3830,-14078,382,-1012,1604
-7232,4374,-14136,-2126,-2210,1292
-6322,2602,-17288,-378,-1590,706
-6130,4566,-13552,-1348,136,876
-7042,6436,-11806,-254,1494,546
-7278,3242,-14470,1978,2814,-314
-6180,4916,-15032,2686,1144,-610
-6626,7532,-12884,6680,1362,268
-6586,4476,-18064,17168,6992,178
-5364,1018,-18308,18326,13220,-94
-7148,3670,-15516,23772,16522,-180
-4578,-220,-15846,16566,13418,-174
-3946,-434,-19024,16522,9734,1078
-3088,4092,-6840,598,7506,-5706
-2986,-812,-13062,376,-7092,736
-4008,-790,-16316,-356,-7636,-1936
-3526,-268,-14936,-2030,-4504,-874
-4086,-256,-14756,-3430,-3492,374
-3930,-512,-15168,-3522,-2358,698
-3976,-160,-15444,-1934,-1022,394
-4784,276,-15312,-1326,-1074,328
-5318,530,-15152,-1512,-786,-554
-5178,476,-15392,-2046,-766,-1484
-4666,954,-15902,-2834,-1390,-1398
-4144,1270,-16938,-2274,-1040,-192
-4760,488,-16192,-1240,466,226
-4702,478,-15728,-626,1244,-660
-4618,248,-14804,-1126,1142,-1368
-4686,792,-13992,-2908,-1020,-1366
-4712,744,-14588,-4844,-3316,-1266
-4632,1056,-16482,-5190,-4042,-322
-4632,212,-14960,-7782,-1960,-632
-5230,1450,-15816,-6320,-1384,454
-5446,1664,-16398,-5158,-1238,-510
-5840,1742,-16900,-5882,-1352,-642
-4586,1396,-14722,-8522,-3350,-1424
-6198,692,-14120,-11470,-6332,-2164
-4920,1778,-15344,-17772,-7250,-2114
-4126,3106,-15152,-20440,-7776,-1534
-4994,6522,-16872,-15566,-4802,-176
-7538,6956,-15626,-10298,-1428,-436
-10664,10438,-7052,-1130,-492,-1662
-6006,10298,-15288,5842,-2080,190
-6724,5072,-14168,2214,2070,654
-5138,4584,-12424,606,994,-138
-6048,4528,-13180,-22,-1066,96
