ax,ay,az,gx,gy,gz
-15640,3726,3568,2354,54,-1776
-15290,3712,4244,2254,294,-1480
-15292,2782,4652,2532,-548,-1392
-15552,2544,4364,2376,-846,-1642
-15730,2662,3878,1992,-586,-1526
-15584,2156,4136,1428,-472,-1342
-15370,1696,3604,556,-864,-1722
-15530,2340,2984,-388,-1096,-1902
-15862,3224,2296,-1578,-1016,-1804
-16284,3322,2884,-2540,-312,-1500
-16436,2974,3614,-2972,564,-1388
-16136,3524,4022,-3162,1248,-1034
-16000,3556,3616,-3968,1400,-872
-16532,3584,3958,-4868,760,-702
-16848,1690,946,-6022,1124,304
-17512,126,1256,-7558,3408,384
-17978,-788,2926,-8294,6776,-164
-17454,-890,6580,-7960,8334,-682
-14546,2856,6200,-7516,4138,-588
-13828,2716,4272,-7584,1502,-594
-15632,2326,5154,-6842,1088,-434
-16682,1164,4684,-6340,1806,-662
-16366,-18,4262,-5676,1158,-210
-16098,966,4458,-4140,24,-308
-16398,948,4396,-3454,-388,228
-14908,-1030,3918,-3522,1642,-2080
-14182,-272,6424,-3264,1244,-3586
-15324,-464,6278,-2316,-1058,-4130
-18432,-1134,1874,-884,-2744,-3604
-20028,-800,-2100,-346,866,-3220
-19844,-1106,50,1200,6446,-2728
-16568,-1414,2860,1568,7246,-2438
-15808,-1618,3178,2532,5336,-3246
-16574,16,766,3398,2572,-3470
-16838,-1378,-308,3388,2764,-2824
-15444,-3282,286,2512,4202,-2912
-14654,-4826,2350,2366,3042,-3178
-15066,-4274,3108,2088,88,-4420
-15982,-2512,1750,2020,-1094,-4542
-16664,-1556,618,2252,-108,-3662
-16508,-2748,668,2672,1734,-2484
-16046,-3772,1368,2512,2354,-2670
-15374,-4140,1686,1490,2244,-2790
-14854,-3640,1492,940,1528,-2470
-15188,-3846,1866,1054,858,-1782
-15454,-3978,1594,804,-20,-2238
-15984,-4130,782,436,-20,-2324
-16258,-3814,238,-18,640,-1808
-15842,-3180,572,-210,1038,-1284
-15388,-4136,1770,-454,1124,-1166
