ax,ay,az,gx,gy,gz
-16108,558,4578,-366,170,142
-15958,654,4782,-398,472,170
-15854,536,4886,-418,468,226
-15848,418,4706,-490,364,272
-15746,512,4352,-518,444,234
-15620,634,4184,-426,724,168
-15600,632,4400,-318,942,94
-15666,620,4458,-380,830,34
-15696,356,4086,-546,676,28
-15668,86,4186,-726,718,-74
-15530,268,4710,-750,706,-266
-15394,992,5410,-458,296,-314
-15392,716,5116,-478,-184,-20
-15440,-202,4354,-902,-318,-228
-15686,-174,4100,-1164,-90,-184
-15696,296,3982,-1086,178,-38
-15590,832,4532,-730,344,22
-15534,1032,5308,-366,-8,136
-15950,908,5540,-150,-968,262
-16320,642,4604,-172,-1158,246
-16542,150,4050,-190,-308,174
-16318,-68,4334,-200,416,-66
-15648,230,4642,-140,512,-166
-15220,430,4696,-98,162,-110
-15306,488,4564,-54,-298,-34
-15800,278,4238,2,-518,-36
-16082,312,4270,98,-254,-92
-16058,346,4578,76,14,-138
-15886,448,4714,38,-58,-132
-15886,334,4642,38,-208,-72
-16024,208,4474,32,-180,-48
-16042,250,4464,76,-18,-92
-15794,384,4526,122,150,-152
-15662,484,4592,200,136,-140
-15654,496,4530,260,-60,-84
-15850,446,4512,262,-162,-64
-15942,258,4264,308,-150,-98
-16000,312,4420,310,24,-146
-15926,378,4488,370,66,-112
-15806,288,4570,410,44,-62
-15838,226,4618,424,16,-78
-15878,296,4522,440,64,-186
-15830,416,4408,418,136,-202
-15734,232,4348,428,206,-162
-15752,120,4494,360,106,-142
-15832,246,4588,344,-40,-152
-15846,346,4606,336,-84,-166
-15886,296,4544,326,-120,-136
-15872,268,4530,338,-164,-120
-15834,328,4548,340,-188,-68
