ax,ay,az,gx,gy,gz
-10408,-7800,-9650,732,-102,-342
-10458,-7762,-9566,754,-308,-370
-10600,-7792,-9694,812,-508,-306
-10752,-8022,-9924,844,-486,-188
-10730,-8328,-9764,884,-250,-184
-10710,-8516,-9366,814,-208,-236
-10720,-8402,-9220,650,-252,-374
-10714,-8094,-9386,614,-170,-486
-10692,-8092,-9502,546,-114,-462
-10664,-8326,-9262,526,-64,-348
-10674,-8180,-9174,572,-122,-298
-10780,-8058,-9352,562,-232,-176
-10996,-8200,-9496,516,-16,-22
-10814,-8508,-9512,288,276,28
-10564,-8502,-9500,336,332,-20
-10446,-8538,-9494,322,252,-70
-10426,-8432,-9536,382,144,-54
-10424,-8172,-9352,324,104,-94
-10512,-8416,-9156,440,72,-82
-10638,-8694,-9014,342,6,-38
-10712,-8710,-9080,188,40,78
-10492,-8622,-9204,-34,60,146
-10408,-8234,-9192,-152,8,164
-10350,-8348,-9252,-206,-106,136
-10548,-8422,-9310,-238,-234,130
-10592,-8602,-9496,-290,-224,164
-10492,-8580,-9406,-256,-206,214
-10508,-8278,-9244,-182,-318,154
-10562,-8220,-9420,-160,-450,32
-10754,-8212,-9554,-188,-330,42
-10742,-8340,-9448,-104,-32,88
-10588,-8378,-9302,-240,-100,98
-10528,-7956,-9346,-104,-228,70
-10644,-8004,-9600,30,-294,48
-10712,-8120,-9472,-68,-94,26
-10714,-8178,-9272,84,-168,-60
-10760,-8080,-9390,124,-200,-126
-10846,-8240,-9504,-16,-168,-58
-10488,-8322,-9314,2,100,290
-10988,-8316,-9066,-136,-188,292
-10944,-7838,-9646,-180,286,494
-11140,-8554,-9050,-230,582,426
-10596,-8512,-8994,-216,212,-106
-10074,-8396,-9262,-146,-220,-314
-10674,-7908,-9784,0,-346,-176
-10856,-8006,-9698,-26,-38,112
-10576,-7956,-9588,-94,108,266
-10270,-7956,-9394,132,102,202
-10430,-7864,-9328,178,0,168
-10638,-8054,-9420,168,-130,176
