ax,ay,az,gx,gy,gz
-17764,-728,1324,746,-410,-3126
-17542,-872,1142,508,-6,-3084
-16742,-906,774,102,624,-2938
-15802,-714,890,-118,1118,-2542
-14916,-1110,1368,-192,1106,-2028
-14578,-1352,1822,-456,536,-1782
-14686,-1530,1872,-786,-284,-1714
-15224,-1460,1828,-1294,-938,-1484
-15550,-1522,1824,-1636,-1134,-1188
-15912,-1770,1940,-1974,-1344,-788
-16138,-2100,1878,-2382,-1234,-688
-16262,-2148,2428,-2810,-1038,-800
-16322,-2132,2728,-3170,-1084,-738
-16288,-2118,3024,-3360,-1352,-700
-16316,-2092,2998,-3550,-1666,-678
-16340,-2010,3088,-3606,-1514,-822
-16296,-2092,3142,-3464,-1012,-1108
-16182,-2082,3304,-3424,-922,-1154
-16106,-2330,3494,-3456,-1068,-972
-16026,-2380,3402,-3428,-1196,-986
-15844,-2280,3278,-3432,-978,-1076
-15568,-2536,3404,-3538,-688,-986
-15444,-2878,3562,-3758,-988,-712
-15530,-3052,3158,-4152,-1324,-544
-15732,-2970,2972,-4464,-1338,-458
-15902,-3068,2746,-4792,-1254,-466
-16046,-3020,2758,-4968,-1202,-568
-16202,-3068,2796,-5056,-1262,-612
-16164,-2738,2998,-4842,-1362,-592
-15872,-1872,3464,-4218,-1444,-638
-15474,-354,4224,-3122,-1182,-604
-15030,-60,4360,-2460,-1224,296
-14860,-1526,3538,-1362,-1788,750
-15226,-2358,2806,-1240,-2334,1368
-15504,-2168,2244,-1710,-2850,2306
-16022,-2096,1766,-1564,-2972,3352
-16196,-1250,1974,-1222,-2406,3624
-15930,-26,2588,-926,-1906,4192
-14964,344,3032,-278,-2076,5026
-14514,-26,3220,62,-2202,5862
-14774,-1530,2998,512,-2612,6780
-15358,-2028,3562,790,-3196,6320
-16796,-2276,3728,872,-4210,6188
-18408,-1006,3588,546,-3778,5744
-19814,-860,3430,358,-2838,4906
-20154,-2052,3572,64,-840,3808
-18892,-2116,3598,-378,588,3080
-16678,-888,3694,-514,1782,2426
-15236,-674,3948,-502,2250,2580
-14168,-1012,4982,-722,1726,2726
