ax,ay,az,gx,gy,gz
-3406,-12224,-7504,-2226,-148,3112
-2934,-12816,-7452,-1456,108,3120
-2884,-13584,-7360,-334,166,2494
-2764,-13372,-7592,142,-44,1830
-3138,-13502,-7130,456,-194,1820
-3506,-14406,-6620,530,-82,2204
-3236,-14904,-6960,520,28,2460
-2894,-14932,-7242,774,-208,2528
-2958,-14224,-7130,618,-302,2224
-3350,-13930,-6320,898,-44,1964
-3218,-14176,-6346,840,-108,1680
-2916,-14138,-6430,1018,-538,1346
-2876,-14370,-6244,1124,-842,1520
-2832,-15098,-6082,1340,-1066,1360
-3352,-15380,-5516,1256,-1500,1200
-3876,-14966,-5754,1056,-1612,1034
-4562,-14328,-6286,626,-988,1388
-4988,-14812,-6272,664,-370,1552
-4992,-15120,-5980,660,86,1376
-4396,-14746,-5720,386,312,1072
-3960,-15014,-5676,378,318,984
-3602,-15234,-5538,224,-124,554
-3748,-14976,-5476,48,-744,420
-4296,-14446,-5962,-136,-886,514
-4566,-14514,-6056,-230,-458,604
-4584,-15154,-5932,-348,-106,506
-4352,-15312,-5708,-268,-182,234
-4308,-14778,-5700,-492,-284,100
-4286,-14444,-5816,-472,-260,56
-4342,-14552,-5892,-496,-172,46
-4442,-14526,-6182,-578,-212,44
-4524,-14330,-6446,-348,-170,-64
-4460,-14186,-6278,-230,98,-260
-4166,-14416,-6192,-282,114,-230
-4054,-14328,-6400,-230,-116,-160
-4422,-14328,-6450,64,82,-208
-4720,-14200,-6190,300,460,-330
-5132,-14220,-5780,388,660,-516
-5344,-14198,-5998,236,750,-746
-5072,-14514,-6308,-64,1030,-684
-4266,-14978,-6334,-142,1190,-372
-3612,-15274,-6372,-208,1026,-12
-3174,-15096,-6336,-152,672,280
-3194,-14962,-5906,-180,902,382
-2910,-14772,-5814,-338,992,350
-2730,-14652,-5800,-512,524,410
-2784,-15074,-5882,-494,16,486
-3374,-15524,-5716,-752,-472,572
-3530,-15464,-5814,-914,-724,632
-3716,-15314,-5988,-904,-688,702
