ax,ay,az,gx,gy,gz
-16078,-58,4022,596,68,-224
-16168,32,4000,726,92,-332
-16106,-46,4002,902,192,-402
-15960,-162,3970,1154,286,-390
-15776,-28,4066,1388,110,-472
-15746,76,4186,1554,-48,-654
-15842,-126,4482,1788,-122,-558
-16150,-538,4548,1784,-174,-644
-16292,-896,4330,1746,-72,-592
-16570,-1582,4220,1430,226,-734
-16830,-1574,4084,1070,204,-1138
-16572,-1188,3624,958,728,-1308
-16164,-1360,3490,616,970,-1248
-15908,-1276,3538,326,890,-1446
-15780,-1166,3626,-150,246,-1502
-16052,-1166,3496,-410,-154,-1738
-16366,-1376,3198,-636,-166,-2006
-16470,-1280,2912,-772,42,-2078
-16496,-1046,2786,-610,522,-2058
-16204,-1038,2834,-430,888,-1796
-15880,-1208,3024,-260,1088,-1432
-15626,-1016,3016,-26,890,-960
-15420,368,2580,476,542,-420
-15258,732,2360,1620,592,540
-15182,-156,3012,2256,542,1246
-15014,-1320,3474,2328,-134,1618
-15004,-2070,3540,2122,-938,1690
-15068,-2468,3272,1904,-1458,1610
-15598,-1420,3596,2040,-2038,1374
-16454,-1438,3858,2264,-2168,1242
-17154,-2138,3810,1300,-2062,1334
-17218,-3168,3570,654,-1768,1252
-17068,-2998,3220,412,-1202,894
-16574,-1192,3006,886,-344,420
-16024,-696,2982,1688,408,510
-15860,-942,3840,2278,908,250
-15674,-790,4514,2234,526,278
-15662,-718,4466,1750,-268,556
-15676,-554,4006,1478,-502,894
-15966,-544,3706,1968,-528,840
-16450,-1220,3938,1798,230,960
-16674,-1804,4264,1362,740,816
-16382,-2638,4242,622,926,228
-16166,-2158,4126,42,1238,-228
-16114,-2022,4768,-518,1820,-544
-15914,-1820,4810,-1080,1884,-714
-15616,-1846,4930,-1672,1966,-844
-15732,-638,5574,-2544,1752,-1280
-15968,1218,6080,-3022,1506,-1432
-16030,2510,4960,-3294,466,-72
