ax,ay,az,gx,gy,gz
-16202,-176,3972,48,-592,-550
-15688,-308,4184,126,-708,-504
-15790,-96,4180,232,-1046,-456
-16140,-46,3970,270,-966,-426
-16220,-164,3904,410,-646,-378
-16172,-350,3924,384,-468,-268
-16134,-614,3754,204,-372,-146
-16148,-526,3754,28,-260,-148
-16102,-362,3842,-90,-116,-112
-16120,-218,3880,-176,-26,50
-16222,-122,3732,-182,56,220
-16300,-40,3618,-206,276,268
-16180,-50,3640,-302,426,264
-16128,-106,3830,-296,484,292
-16198,-124,3878,-270,480,286
-16250,-48,3816,-346,580,252
-16126,126,3898,-302,760,234
-15938,230,4042,-130,828,188
-15772,346,4196,116,760,174
-15686,308,4270,314,620,182
-15784,178,4046,474,372,92
-15846,378,3982,600,462,42
-15666,660,4060,830,522,42
-15644,674,4112,1316,370,126
-15748,506,4126,1688,264,104
-16014,526,4126,2140,302,-22
-16116,840,3974,2620,494,-38
-16124,944,4088,2976,570,-16
-15966,998,3788,3656,610,-160
-15888,1042,3632,4358,840,-256
-15926,902,3716,5194,1068,-246
-15892,618,3716,5712,910,-250
-15990,86,3986,5918,654,-364
-16010,-170,4072,5850,410,-404
-15962,-382,3954,5594,240,-238
-16038,-490,3834,5110,264,-76
-16122,-470,3856,4784,428,-100
-16146,-670,3976,4500,576,116
-16076,-872,4174,4022,198,-144
-16356,-856,3778,3468,74,-278
-16298,-672,3662,3162,194,-322
-16166,-674,3736,2998,22,-524
-16362,-184,3744,2694,-326,-664
-16470,-284,3660,2636,-326,-820
-16482,-640,3690,2586,-334,-1164
-16556,-570,3682,2508,-234,-1196
-16920,-412,3566,2476,-106,-1342
-17022,26,3534,2382,408,-1730
-16812,206,3752,2296,668,-2148
-16540,74,3858,2022,914,-2412
