ax,ay,az,gx,gy,gz
-1120,4892,-15830,-3074,-886,-8
-3298,6044,-13708,-3330,-182,-298
-4190,6644,-13050,-3480,-682,-444
-3876,6788,-14736,-3382,-1152,-568
-3624,7732,-15574,-1908,-1066,-348
-4718,7618,-14990,-954,-1272,-196
-6802,6964,-15002,-302,-960,-222
-6672,6744,-15448,964,1034,288
-5316,6162,-14468,1620,2474,492
-3826,5624,-14378,1584,2470,194
-2504,4968,-14806,1572,1980,-20
-1544,4348,-15374,1752,1158,-16
-1934,4056,-15006,1668,-74,4
-3912,4104,-15108,1360,-1350,0
-4808,4080,-15650,1078,-816,174
-4144,3532,-15864,490,372,386
-3448,3352,-15602,76,502,360
-3750,3516,-15412,-2,-28,100
-4378,4212,-15564,376,278,32
-3720,4284,-15368,330,1082,90
-2762,4592,-14872,120,990,-132
-2942,4490,-15016,-28,98,-350
-3546,4648,-15214,-216,-370,-278
-3800,4864,-15180,-232,-220,124
-3604,4676,-15312,-354,48,204
-3488,5260,-15262,-272,168,-56
-3868,5110,-15208,-120,22,-158
-4298,5036,-15232,-66,160,-42
-3816,5052,-15194,206,516,190
-3082,4662,-15262,354,722,202
-2698,4898,-15412,334,460,-98
-3128,4826,-15050,364,32,-206
-3772,4660,-14848,78,-288,-166
-3744,4750,-15222,52,-332,66
-3496,4634,-15648,96,50,214
-3498,4574,-15358,244,118,58
-3760,4604,-15170,180,54,-94
-3622,4706,-15258,74,188,-28
-3158,4550,-15238,180,96,146
-3140,4260,-15422,230,-130,140
-3350,4370,-15402,234,-174,-38
-3724,4514,-15216,-42,-188,-198
-3908,4702,-15264,-234,-128,-108
-3696,4674,-15234,-124,52,158
-3360,4634,-15436,-14,88,212
-3384,4648,-15342,-34,164,52
-3450,4702,-15130,-8,108,-86
-3576,4722,-15182,-12,56,-74
-3452,4760,-15320,28,92,16
-3294,4706,-15238,52,4,32
