ax,ay,az,gx,gy,gz
-13868,-3680,-8016,30,-14,14
-13814,-3700,-8000,66,-14,8
-13860,-3714,-8020,62,-48,10
-13906,-3728,-8020,20,-14,22
-13872,-3738,-7976,16,6,44
-13848,-3716,-7962,12,-26,24
-13872,-3706,-8004,18,-36,20
-13874,-3700,-7974,8,-8,-2
-13870,-3726,-8014,-2,-52,-14
-13906,-3678,-8018,-6,-64,-16
-13898,-3690,-7958,-18,-46,0
-13866,-3736,-7968,-32,-40,0
-13826,-3752,-8056,-52,-76,12
-13846,-3748,-8062,-66,-138,-10
-13942,-3648,-8048,-14,-144,-26
-13896,-3630,-7992,2,-80,-24
-13872,-3638,-7932,26,-70,-28
-13888,-3714,-7974,0,-98,-14
-13918,-3802,-7938,-8,-66,-6
-13868,-3784,-7944,-44,-64,-36
-13872,-3712,-8022,-26,-92,-22
-13938,-3652,-8040,4,-94,-32
-13916,-3624,-7970,0,-84,-38
-13864,-3656,-7900,16,-78,-26
-13862,-3784,-7962,10,-76,2
-13864,-3768,-8016,2,-86,2
-13936,-3724,-7940,0,-82,-12
-13896,-3704,-7964,-6,-50,-4
-13900,-3696,-7938,-12,-44,8
-13910,-3688,-7982,12,-72,8
-13874,-3692,-7946,8,-84,-14
-13916,-3706,-7950,-20,-108,-38
-13896,-3730,-7966,-14,-100,-40
-13916,-3706,-7944,-16,-96,-32
-13894,-3686,-7930,-8,-102,-22
-13872,-3714,-7930,-2,-126,-4
-13890,-3752,-8020,-14,-74,-18
-13926,-3754,-8002,2,-130,-32
-14062,-3704,-7944,30,-132,-24
-13950,-3668,-7948,22,-84,-42
-13830,-3714,-7880,22,-68,-12
-13874,-3742,-7858,20,-132,-2
-13936,-3826,-7890,8,-82,4
-13936,-3786,-7914,2,-36,-22
-13898,-3722,-7944,0,-44,-38
-13908,-3672,-7932,-16,-94,-28
-13940,-3696,-7916,-28,-82,-8
-13966,-3734,-7892,-12,-62,12
-13932,-3774,-7956,-8,-84,20
-13950,-3782,-7910,20,-52,6
