ax,ay,az,gx,gy,gz
-16460,-476,1570,1732,6,68
-16294,-558,1640,1334,202,58
-16094,-460,1672,1012,166,36
-16156,-314,1680,682,-38,-4
-16536,-52,1644,490,-180,22
-16724,168,1748,494,-124,132
-16566,230,1848,540,-42,316
-16488,90,1972,580,40,532
-16442,-94,2042,648,130,556
-16430,-68,1970,636,190,496
-16426,40,1908,566,380,438
-16264,52,2030,484,562,358
-16124,-22,2010,368,578,254
-16150,-118,1928,186,582,52
-16130,-74,1788,0,598,-170
-16096,-30,1712,-178,604,-372
-16026,-16,1732,-472,416,-608
-16198,42,1722,-704,150,-752
-16452,72,1674,-926,-38,-772
-16688,-236,2080,-1040,-108,-574
-16710,-62,2220,-870,-702,-144
-16960,66,1764,-704,-938,282
-16564,-218,1760,-822,-550,600
-15982,-416,2090,-1234,-504,606
-15930,-222,1874,-1400,-616,414
-16356,420,1570,-1254,-402,168
-16564,766,1598,-968,-60,26
-16528,974,1730,-594,186,-22
-16334,990,1702,-304,180,0
-16096,688,1654,-50,110,-100
-16034,204,1548,116,102,-428
-16196,-46,1386,128,208,-722
-16524,-496,1962,-24,306,-728
-16658,-256,2050,8,-90,-520
-17090,24,1486,-6,-262,-116
-16574,-294,1426,-322,246,206
-15914,-382,1610,-658,118,160
-15850,0,1420,-886,-252,-30
-16328,330,1176,-800,-292,-130
-16652,546,1162,-610,-44,-174
-16560,600,1476,-486,28,-168
-16336,664,1602,-312,-202,-138
-16376,596,1406,42,-482,-136
-16482,380,1316,278,-476,-102
-16576,124,1338,432,-306,-36
-16478,44,1414,448,-200,12
-16364,48,1484,392,-148,80
-16486,184,1430,356,-122,88
-16532,238,1504,380,-28,102
-16522,166,1744,446,6,134
