ax,ay,az,gx,gy,gz
-15796,68,4594,-8,-82,-18
-15848,58,4620,-2,-66,-10
-15856,-12,4562,22,-56,-8
-15878,26,4588,10,-64,-12
-15878,34,4604,-22,-32,0
-15848,10,4572,-24,-2,18
-15760,40,4662,-28,14,16
-15760,24,4648,-12,-30,-18
-15810,-24,4522,-26,-108,0
-15828,-8,4542,-38,-78,-6
-15862,10,4602,-34,-44,-14
-15828,92,4646,6,-60,-32
-15826,86,4632,6,-84,-28
-15854,64,4566,0,-66,-14
-15816,44,4614,8,-54,-18
-15762,76,4592,2,-92,-22
-15774,36,4612,18,-120,-38
-15808,52,4656,22,-146,-48
-15892,98,4582,16,-212,-24
-15908,50,4546,26,-170,-6
-15854,-16,4670,36,-30,-6
-15828,2,4776,26,-34,-16
-15724,8,4624,48,-102,-2
-15712,-10,4574,36,-158,-16
-15806,-6,4598,12,-200,-22
-15894,-48,4704,-50,-220,-14
-15930,-68,4708,-82,-148,12
-15890,-60,4664,-110,-22,30
-15798,-44,4660,-106,30,50
-15760,-22,4690,-94,-18,46
-15772,-34,4644,-114,-94,32
-15802,-8,4684,-106,-96,10
-15864,10,4762,-88,-34,-4
-15866,20,4788,-26,-18,28
-15826,18,4754,38,-16,52
-15824,8,4760,58,64,50
-15752,-12,4726,92,108,56
-15702,-12,4714,112,34,12
-15722,-60,4706,130,-42,-12
-15828,-106,4708,68,-86,2
-15876,-156,4696,-4,-100,-14
-15826,-14,4622,-36,-20,-4
-15754,-8,4650,-78,20,-20
-15744,30,4672,-102,-38,-42
-15842,8,4678,-118,-132,-40
-15880,24,4628,-134,-116,-26
-15788,42,4594,-124,-64,-16
-15734,42,4656,-120,-86,-32
-15724,2,4664,-128,-152,-56
-15818,-24,4648,-162,-182,-60
