ax,ay,az,gx,gy,gz
-14138,-842,4158,3522,-1210,-1224
-14708,-32,3452,3216,-2516,-1216
-16554,-334,2702,3428,-2652,-840
-18290,-28,2062,3398,-1488,-1042
-18426,866,1696,3004,456,-434
-16590,210,3584,1932,2530,792
-14892,-328,4788,1718,2260,778
-14698,-944,5592,1286,322,176
-15776,-388,4372,930,-1080,-256
-16786,482,2044,824,-284,-642
-16782,918,1668,944,1466,-462
-16268,616,2760,1358,2486,-152
-15666,1008,4280,1496,1474,224
-15762,406,3788,1774,336,60
-16084,616,3278,1880,44,98
-16558,268,2912,2034,356,276
-16582,668,3350,2202,1246,186
-15792,770,3472,2710,1598,134
-15160,1294,3626,2938,1984,-436
-15388,606,3274,2402,1882,-1054
-16414,402,2976,1860,1580,-1404
-17336,1276,2656,1898,1672,-1136
-17090,1496,2098,1990,2222,-460
-16256,1944,2274,1980,2314,118
-15750,2248,3096,1942,792,628
-15956,2352,2678,1796,-450,778
-15812,2334,1946,1744,-432,620
-15510,1752,2630,1518,-8,-56
-15316,1454,2594,1486,-170,-1536
-15190,1814,2422,1538,292,-2474
-14978,1590,2882,1536,920,-3594
-16536,-136,4360,452,588,-4032
-19714,-2948,5070,-30,-576,-2734
-20842,-1672,-1084,62,-2622,1514
-18328,-1578,-1856,-600,896,4206
-13344,-690,2754,-1078,2636,3112
-11772,714,5402,-1460,1018,1372
-13400,1914,5424,-1950,-1924,-94
-17366,1644,1778,-1002,-2726,-1250
-18948,2428,674,-270,390,-1562
-17746,1430,2330,606,2508,-154
-15958,-12,3264,1004,1594,406
-15396,-1024,2454,986,-446,496
-16560,-652,1170,600,-796,554
-16808,-414,1102,424,434,656
-15604,-380,2800,44,1004,314
-15184,-28,3514,-194,-14,-292
-16000,418,2756,-342,-800,-818
-16736,238,2312,-372,-768,-652
-17070,30,2222,-224,-570,-286
