ax,ay,az,gx,gy,gz
-1124,4760,-16944,2536,-4068,-7780
-1706,4156,-14072,-3202,-3790,-9570
-2292,3230,-13950,-2942,-6006,-9602
-1014,2402,-14332,2670,-4742,-9042
-1772,2442,-13984,2520,-6154,-10778
-2216,3248,-14888,-1356,-8876,-13766
-2228,4064,-15846,-7438,-16280,-16964
-1660,3224,-16734,-7872,-17086,-18478
-3500,3362,-15210,-4246,-12832,-17604
-5936,3766,-14976,-1652,-9696,-14512
-6438,2996,-15960,-502,-7654,-12700
-6396,1906,-15134,2334,-6148,-9796
-6690,1462,-13648,1924,-3778,-7658
-7056,1630,-13216,2436,-1062,-6056
-7964,434,-13868,1994,-184,-6028
-7298,-48,-13716,1764,-876,-5350
-6782,100,-14728,1796,72,-4434
-7260,532,-14470,1676,-36,-4796
-7796,174,-14360,-618,-1684,-6312
-7644,562,-14266,-996,-2838,-6340
-7424,960,-14332,-1512,-3790,-6136
-7326,692,-14212,-1418,-3870,-6332
-7404,38,-13666,-870,-2512,-5246
-7130,-288,-13952,146,-852,-3472
-7480,134,-14452,-986,-1002,-3756
-7682,124,-14154,-404,-2258,-4002
-7116,-646,-13768,-500,-1880,-2904
-7192,-14,-13902,-106,-706,-1014
-7068,962,-14802,-132,-8,-406
-7130,434,-14480,398,818,-592
-7518,18,-14268,130,404,-582
-7734,-390,-13990,54,410,-648
-7988,88,-14746,864,-244,-1376
-7864,156,-14798,328,-838,-2314
-8052,-196,-14544,168,-1824,-2906
-8256,-738,-13906,244,-2636,-4040
-8198,-204,-14432,-696,-4024,-4644
-8552,-564,-14084,-1728,-4088,-5632
-8240,-372,-13998,-1288,-4876,-5452
-7956,-792,-13940,-1888,-4068,-3784
-8126,-232,-14098,-1488,-3306,-3132
-8420,-210,-13828,-1368,-3334,-3634
-8630,-114,-14140,-1954,-3834,-3822
-8700,-580,-13878,-2794,-2840,-3144
-8408,-796,-13704,-1340,-496,-1504
-8620,-398,-13736,-1668,-570,-1148
-8752,-296,-13808,-1358,96,-390
-8958,-732,-13430,-1756,574,392
-9290,58,-13688,-1502,460,1336
-9316,618,-14178,-1246,1536,2892
