ax,ay,az,gx,gy,gz
-2620,-15962,-2578,72,28,32
-2640,-15984,-2552,70,62,-6
-2666,-15956,-2558,116,44,-20
-2600,-15966,-2528,96,38,32
-2606,-16010,-2474,88,2,44
-2676,-16028,-2486,86,-36,8
-2722,-16056,-2538,84,6,10
-2692,-15998,-2546,78,54,16
-2624,-16006,-2452,40,46,30
-2634,-16000,-2492,18,-12,22
-2690,-16000,-2544,18,-22,14
-2698,-16006,-2518,38,-12,4
-2690,-16032,-2554,-14,-32,6
-2606,-15984,-2574,36,-22,18
-2632,-15968,-2520,58,8,16
-2620,-15960,-2528,58,6,22
-2648,-15984,-2552,40,-4,24
-2630,-15986,-2510,68,-24,22
-2652,-15988,-2494,88,-40,6
-2684,-15998,-2528,82,-22,12
-2676,-15994,-2478,78,-28,10
-2682,-16022,-2492,64,-34,-16
-2676,-15994,-2494,8,-26,-12
-2674,-16034,-2478,-22,-18,-4
-2586,-16042,-2448,-38,-44,4
-2582,-16040,-2498,-52,-50,6
-2678,-15988,-2580,-32,-72,10
-2734,-16000,-2556,-6,-32,-2
-2630,-15998,-2510,-20,-26,-6
-2602,-15996,-2466,-28,-68,-24
-2668,-16000,-2534,-16,-88,-8
-2702,-16012,-2524,-56,-72,-28
-2662,-16038,-2490,-88,-48,-32
-2642,-16028,-2528,-110,-54,-4
-2704,-16014,-2552,-60,-42,10
-2676,-16004,-2458,-96,-48,-8
-2590,-16018,-2518,-94,-96,-30
-2636,-15976,-2572,-122,-140,-12
-2692,-15994,-2566,-104,-130,-40
-2688,-15974,-2554,-110,-102,-50
-2662,-15974,-2580,-112,-86,-52
-2632,-15992,-2600,-118,-60,-24
-2604,-16008,-2620,-66,-40,-10
-2600,-15922,-2590,-22,-64,-12
-2594,-15948,-2588,-30,-136,-34
-2610,-15946,-2622,-26,-168,-28
-2640,-15960,-2592,-18,-130,-18
-2664,-15938,-2604,-32,-86,-12
-2676,-15926,-2588,-20,-66,22
-2632,-15966,-2614,-12,-98,6
