ax,ay,az,gx,gy,gz
-2008,878,-16170,28,-22,8
-2034,912,-16196,24,-18,4
-2022,922,-16154,26,-14,20
-2012,902,-16158,18,-26,4
-2024,904,-16162,30,-34,24
-2014,912,-16170,30,-24,10
-2042,906,-16212,32,-18,12
-2034,908,-16168,26,-26,8
-2060,906,-16258,22,-16,10
-2034,930,-16150,40,-24,8
-2026,902,-16214,34,-26,0
-2046,892,-16118,28,-20,4
-2030,914,-16198,14,-20,4
-2040,876,-16094,32,-24,-2
-2032,900,-16252,26,-18,6
-2030,948,-16206,26,-22,16
-2028,908,-16148,24,-10,12
-2014,884,-16210,26,-8,4
-2004,910,-16098,28,-26,8
-2010,900,-16214,22,-18,16
-2012,900,-16084,26,-30,10
-2032,890,-16156,18,-6,10
-1996,890,-16056,24,-22,2
-2008,884,-16144,8,-2,8
-2002,894,-16072,30,0,10
-2016,900,-16192,20,0,26
-2012,916,-16140,28,-14,2
-2026,906,-16186,18,0,16
-2010,906,-16138,26,-16,16
-1970,942,-16182,20,-10,18
-2000,908,-16162,30,-16,6
-2014,874,-16166,34,-10,10
-2022,922,-16182,14,-6,10
-2010,892,-16144,30,-22,8
-2038,914,-16178,22,-20,2
-2014,914,-16208,30,-6,14
-2040,936,-16202,24,-26,0
-2014,892,-16174,14,-24,4
-2010,920,-16264,22,-28,14
-2036,914,-16072,30,-58,2
-2012,938,-16180,36,-54,12
-1998,886,-15866,54,-42,4
-1982,920,-16200,34,-58,8
-2012,928,-15992,56,-40,14
-1992,886,-16174,20,-58,6
-2012,904,-16190,34,-10,14
-1966,894,-16056,44,-50,8
-2020,906,-16236,34,-22,6
-2014,924,-16130,32,-42,14
-1996,922,-16164,36,-32,2
