ax,ay,az,gx,gy,gz
-16242,1760,1890,-2282,46,-3458
-16992,3218,4338,-1642,262,-3112
-18476,2776,6962,1244,362,-2220
-17952,3000,5754,1690,-348,-1446
-18676,4524,5292,3284,-210,-492
-20380,2068,4604,3742,208,2174
-19898,-1646,2344,3312,1180,3536
-17730,-1304,2050,2228,2186,3662
-14496,-674,2474,1710,4000,1770
-13288,64,4948,1166,4416,54
-14260,1296,6808,582,1984,1676
-14202,-2226,6124,2040,1584,-576
-15288,1176,6458,1960,592,-1372
-16004,2502,4454,4068,584,168
-15806,1938,4082,5814,2840,642
-14632,1852,6128,7580,4710,378
-14064,2108,7026,8752,4426,316
-14238,1750,6876,10016,3706,266
-15348,1202,6070,11744,2990,226
-17068,784,5362,12610,2782,4
-18972,86,4448,13206,3250,-886
-19142,206,3870,13722,4264,-1294
-17636,182,3884,14100,5212,-1616
-16130,-434,4394,14200,4646,-2026
-14982,-1242,4996,14076,3024,-2890
-14444,-1346,4588,14008,646,-4196
-14862,-346,3722,13686,-734,-4288
-15428,294,2480,13826,-592,-3908
-15632,708,2686,13956,362,-3272
-15212,492,2866,13896,566,-2308
-14886,208,2900,13752,268,-1702
-14552,-344,3062,13522,-366,-1082
-14568,-896,2944,12832,-1592,-742
-15318,-1150,2306,12220,-2610,-760
-16568,-1346,1784,11132,-2694,-588
-16962,-1490,1634,10254,-2114,-340
-17336,-2166,1878,9502,-1656,-232
-17698,-2072,1602,8488,-1724,-704
-17874,-1434,1896,7498,-1430,-1034
-17382,-1082,2156,5916,-730,-908
-16964,-724,1166,5316,-158,-664
-17496,-386,-280,5552,-188,-832
-17840,716,-1050,5544,566,-1404
-17326,1978,-966,5534,2246,-1182
-15216,1258,248,5274,3186,-562
-13508,350,724,4556,1800,-82
-13316,-54,340,3962,-1046,82
-13874,-378,-102,3426,-2420,260
-14330,-16,-578,2258,-2906,866
-14618,-138,-758,2208,-3258,1096
