ax,ay,az,gx,gy,gz
-16836,-788,4268,2332,1370,-2820
-15952,-622,4834,2318,1648,-2894
-14748,-1418,5056,2016,-394,-4256
-13944,-1034,4816,2020,-644,-4250
-13312,-1896,3764,3334,-1350,-2946
-14028,-2746,4392,3604,398,-1178
-15196,-846,4686,4320,28,-1612
-15550,-646,3960,4050,-1132,-2192
-15982,-1294,2824,3918,-1480,-1414
-16452,-1358,2732,4138,-948,-720
-16280,-3370,3608,4244,-958,-186
-16090,-4178,4642,3082,-2338,-458
-16272,-4274,4136,2594,-3482,-1888
-16786,-4044,3502,1770,-4014,-2906
-16826,-3244,2772,628,-3334,-3104
-16442,-2780,2914,268,-1858,-3206
-15618,-924,3842,256,-886,-2706
-14590,-2076,3586,1058,-1252,-1752
-14528,-2980,3216,1326,-2010,-808
-14952,-2854,3082,850,-2486,-636
-15938,-2054,3834,406,-2784,-714
-16486,-2404,4034,-446,-2682,-392
-16540,-2412,4272,-946,-2302,-186
-16156,-2302,3916,-1104,-2480,-10
-15942,-2612,3500,-1030,-2400,32
-15486,-3008,3766,-1230,-1850,622
-15006,-2906,4466,-1312,-1514,1112
-14918,-2798,5174,-1094,-1390,1632
-14948,-2856,5532,-1064,-1254,2086
-14960,-2798,5642,-932,-1092,2284
-14632,-2508,5658,-888,-764,2464
-14662,-1832,5880,-856,-978,2706
-14754,-1380,5672,-360,-1570,3028
-15108,-2766,5772,8,-1636,3040
-15580,-3132,5680,-170,-1720,2552
-16434,-1888,5120,-408,-1718,1950
-16518,-1104,4768,-510,-1310,1580
-16232,-1686,5014,-1078,-628,1432
-16458,-2260,5330,-1412,-348,1186
-16846,-2618,5316,-1962,-510,1180
-16696,-2282,4846,-2314,-660,1394
-16012,-1618,4704,-2292,-562,1168
-15662,-418,5278,-1996,-514,522
-15546,372,4904,-1396,-362,182
-15990,464,4576,-462,84,184
-16252,152,4656,126,616,274
-16254,244,5102,710,1032,382
-15854,88,5184,1338,1036,520
-15646,-342,5108,1578,926,532
-15610,-604,5060,1862,1030,358
