ax,ay,az,gx,gy,gz
-15768,1000,4292,-682,-476,-194
-15960,1002,3928,-538,-730,-176
-16036,1242,3932,-314,-650,-206
-15760,1200,4080,-90,-628,-188
-15900,948,4276,22,-664,-162
-16108,998,4248,90,-648,-186
-15964,928,4206,186,-378,-122
-16054,814,4350,224,-212,-134
-16090,748,4240,154,-132,-224
-16092,702,4240,146,12,-256
-15702,698,4314,-76,78,-276
-15800,588,4444,-242,-294,-346
-15860,530,4312,-436,-546,-506
-16094,590,4484,-714,-598,-646
-15956,752,4518,-916,-652,-640
-15638,726,4442,-906,-262,-542
-15222,524,4524,-630,-262,-130
-15512,418,4790,-678,-572,-8
-15974,780,4606,-690,-778,76
-16408,866,4274,-578,-484,78
-16486,894,4264,-270,248,184
-16316,816,4624,-14,538,306
-15902,804,4604,416,554,386
-15658,608,4402,602,444,146
-15444,518,4148,956,382,-80
-15276,488,4386,1084,380,-60
-15584,564,4796,940,-74,-182
-16186,622,4426,682,-452,-456
-16468,520,4286,560,-164,-652
-16358,582,4520,262,170,-856
-16110,522,4884,-108,-52,-1032
-15774,564,4728,-262,-326,-1062
-15422,710,4438,-194,-284,-598
-15206,722,4196,-50,-126,-180
-15440,560,4564,-50,-102,-14
-15498,316,4778,-30,-456,66
-15974,288,4458,-92,-474,-36
-16240,342,4524,-176,-240,-50
-16320,450,4436,-224,-158,-64
-16090,492,4410,-198,116,-66
-15680,578,4528,-118,148,-64
-15416,772,4704,202,-34,6
-15436,826,4746,346,-394,-16
-15914,412,4590,572,-584,-130
-15686,492,4312,708,-296,-90
-15922,190,4486,720,-134,-154
-16028,226,4754,538,-28,-194
-15738,470,4724,368,-76,38
-15616,122,4680,344,-68,430
-15916,-120,4622,-44,-170,292
