ax,ay,az,gx,gy,gz
-15746,16,4828,712,-76,-12
-15834,-154,4764,706,22,-10
-15960,-270,4754,572,182,14
-16122,-288,4866,454,352,20
-16154,-260,4936,270,582,26
-15900,-12,4828,192,850,98
-15798,66,4894,190,1004,102
-15700,338,4952,328,964,34
-15624,472,4784,546,854,-16
-15686,634,4688,910,800,-58
-15774,724,4736,1240,750,-86
-15776,722,4738,1554,622,-110
-15776,624,4604,1866,618,-108
-15756,438,4670,1966,670,-84
-15722,106,4628,1882,598,-74
-15764,-140,4598,1674,408,-48
-15828,-302,4476,1202,344,12
-15820,-440,4506,680,408,102
-15828,-568,4474,140,288,148
-15788,-448,4424,-578,104,156
-15804,-148,4400,-1094,144,170
-15926,314,4492,-1428,130,182
-15940,590,4406,-1504,100,124
-15956,726,4368,-1494,234,82
-15978,650,4438,-1210,430,66
-15986,608,4496,-822,470,32
-16036,610,4368,-436,484,-46
-16048,430,4204,-138,684,-12
-16000,98,4376,2,922,166
-15884,-274,4468,-78,872,258
-15766,-576,4342,-332,764,340
-15768,-680,4304,-858,720,414
-15802,-604,4394,-1286,678,530
-15784,-458,4384,-1754,502,708
-15838,-246,4486,-1922,442,828
-15888,-38,4538,-1988,378,906
-15814,92,4452,-1966,272,950
-15626,256,4288,-1856,116,952
-15516,408,4272,-1694,-160,934
-15588,364,4264,-1536,-506,848
-15802,224,4174,-1290,-834,614
-15974,344,4114,-1068,-908,440
-16116,746,4072,-724,-832,320
-16184,818,4040,-434,-760,306
-16116,670,4076,-178,-660,316
-15972,468,4034,96,-558,238
-15826,536,4082,286,-562,104
-15856,464,4198,442,-666,-6
-15844,588,4126,524,-778,-54
-15938,570,3958,628,-758,-210
