ax,ay,az,gx,gy,gz
-17728,-1254,1446,1450,894,-2182
-17036,-2382,1932,736,1164,-2104
-16458,-2600,2244,36,1334,-2002
-15418,-1950,2588,-574,990,-1610
-14244,-1506,2838,-558,-176,-874
-13920,-1268,2892,-372,-1330,-372
-14402,-1394,2806,8,-2132,304
-15042,-1364,2768,192,-2212,996
-15342,-1148,2646,376,-1904,1714
-15318,-312,2796,730,-1508,2810
-15124,-650,3260,1160,-1154,3856
-15088,-1492,3874,1372,-1200,4844
-15304,-1874,4188,1084,-1374,5938
-15734,-2554,4202,450,-1724,7066
-17304,-3332,5078,338,-1392,6880
-19848,-2330,7988,466,-940,5158
-22984,-3570,5676,-48,-2184,220
-21226,568,2588,-1616,446,-2686
-15846,904,2606,-602,5362,-1840
-12806,798,5116,498,6042,-1364
-11444,1026,6614,1658,2052,-1418
-12752,922,5254,2622,-1136,-1524
-15018,180,4084,3202,-2186,-1484
-16792,-776,3774,3062,-1740,-1388
-16858,-722,4036,2418,-840,-846
-16160,-1376,4388,1748,-248,-466
-15808,-1352,4672,1288,-218,-670
-15760,-1194,4628,994,-444,-1022
-15674,-290,4364,822,-380,-1006
-15338,-132,4152,902,-198,-750
-14956,-22,4710,1186,-446,-574
-14798,-10,5134,1434,-1296,-606
-14994,-332,5486,1498,-2422,-652
-15408,-834,5572,1556,-3002,-702
-15732,-1176,5856,1236,-2794,-516
-16260,-2456,6640,416,-1944,-500
-16586,-2960,6546,-312,-1830,-1018
-16362,-2696,4770,-952,-1704,-2096
-16112,-1150,4226,-1148,-466,-2252
-15646,436,4518,-226,1250,-1840
-15308,940,5108,540,1972,-1428
-14970,1322,5292,1526,1556,-1284
-15108,1334,6042,2600,734,-1420
-14798,1396,6004,3374,-70,-1426
-14612,1272,6238,3766,-1116,-1312
-15106,690,6440,3580,-2458,-850
-16112,458,5458,3200,-4694,264
-17106,344,3646,2468,-5198,1416
-17840,-98,2562,1254,-4138,2216
-17704,-364,2798,-172,-1652,2368
