ax,ay,az,gx,gy,gz
-2212,1064,-16230,54,-22,10
-2176,980,-15784,22,-18,-2
-2216,1260,-17710,94,-22,6
-2148,1122,-15086,-10,-60,20
-2342,1006,-17416,-90,72,46
-2180,1008,-15444,-8,-14,12
-2232,1002,-16780,-6,2,16
-2224,952,-15676,2,0,16
-2210,1078,-16516,-2,-4,20
-2212,976,-15976,22,6,6
-2154,1088,-16276,22,-28,12
-2190,1022,-16038,16,-10,12
-2206,1042,-16214,16,-18,12
-2186,984,-16082,14,-8,6
-2202,1056,-16118,22,-26,10
-2180,1054,-16196,20,-30,4
-2212,1032,-16114,44,-30,20
-2142,1024,-16170,6,-20,-4
-2174,1064,-16184,32,-28,14
-1660,1108,-15244,184,-182,114
-2286,678,-16014,376,-150,-50
-2294,986,-16168,38,24,4
-2214,980,-16150,-144,92,18
-2218,1062,-16106,-74,14,2
-2244,916,-16140,28,54,72
-2344,994,-16158,48,-8,14
-1894,864,-15946,24,-16,-24
-2166,1054,-16154,42,-36,0
-2198,1150,-16170,8,-34,20
-2204,1082,-16170,56,-40,20
-2122,1058,-16172,24,-36,12
-2314,972,-16160,28,-104,4
-2158,1008,-16108,136,-116,-16
-1918,1038,-16850,252,-712,-24
-1980,932,-17166,-1062,-4458,-66
-6438,-4774,-17572,658,-12374,-6472
-8910,-5060,-17382,1742,-18334,-11110
-10190,-1794,-21586,3618,-22266,-11958
-11744,750,-24628,-1844,-21098,-8448
-14142,-762,-23522,-6562,-18724,-4712
-15190,-3248,-20658,-7784,-16564,-2020
-16416,-3756,-17036,-8964,-17230,-42
-17078,-4674,-14344,-9110,-20444,230
-15944,-2604,-13314,-7902,-22072,1024
-16280,-1774,-12900,-7964,-21490,3344
-14470,-1022,-11922,-6650,-22628,2656
-12906,964,-10888,-6966,-22702,1464
-12634,3754,-9334,-9984,-22440,472
-12680,3536,-7266,-11820,-21452,1228
-13036,2488,-4868,-13406,-23836,-906
