ax,ay,az,gx,gy,gz
-15678,80,5402,218,46,72
-15632,66,5308,106,64,70
-15610,110,5290,52,128,76
-15588,128,5306,8,126,90
-15590,214,5312,-60,100,84
-15672,280,5328,-120,86,68
-15658,294,5282,-200,168,90
-15516,250,5282,-236,186,102
-15466,406,5286,-192,44,80
-15564,390,5318,-130,-82,124
-15690,198,5228,-100,-160,162
-15786,66,5194,-104,-50,198
-15736,42,5262,-118,86,200
-15700,58,5446,-118,300,170
-15570,88,5462,-20,442,108
-15218,438,5514,142,392,-8
-15222,588,5584,278,-44,-160
-15526,550,5368,288,-426,-296
-15720,594,5184,366,-344,-376
-15636,638,5232,416,-190,-284
-15568,516,5324,418,-320,-112
-15638,312,5242,364,-358,2
-15728,156,5210,206,-176,82
-15748,90,5330,28,-50,102
-15732,38,5308,-154,2,116
-15676,44,5200,-390,58,116
-15650,174,5076,-536,74,116
-15540,268,5186,-596,60,132
-15504,292,5284,-590,-42,162
-15552,298,5340,-572,-132,162
-15650,416,5408,-540,-98,140
-15726,368,5418,-432,-20,170
-15786,284,5402,-404,114,190
-15712,70,5358,-354,194,190
-15520,136,5378,-276,202,178
-15500,244,5410,-216,156,126
-15490,310,5428,-174,78,86
-15554,364,5396,-110,42,60
-15466,328,5446,-42,6,48
-15346,308,5332,26,-270,-26
-15506,330,5174,20,-538,-94
-15844,568,5152,4,-604,-242
-15878,638,5056,170,-428,-212
-15732,638,5088,282,-220,-180
-15584,566,5218,424,-186,-152
-15674,506,5232,502,-146,-114
-15826,418,5222,550,-2,-100
-15774,314,5200,500,50,-66
-15630,248,5174,390,22,-36
-15582,184,5170,332,4,-10
