ax,ay,az,gx,gy,gz
-15920,126,4522,-422,300,244
-15816,326,4548,-542,320,214
-15770,142,4508,-680,294,236
-15762,38,4630,-904,204,268
-15890,170,4756,-1038,72,250
-15916,388,4304,-1068,-70,164
-16006,444,4364,-1174,126,168
-15862,338,4522,-1468,276,262
-15594,330,4598,-1600,238,390
-15504,414,4722,-1562,-58,442
-15666,548,4660,-1532,-278,386
-15892,594,4420,-1372,-268,258
-16142,600,4380,-1156,68,4
-16094,694,4478,-918,366,-70
-15874,598,4534,-542,448,72
-15854,376,4458,-308,264,166
-15886,202,4352,-146,218,120
-15944,-26,4338,-134,330,-66
-15916,-160,4238,-152,458,-214
-15708,-34,4328,-170,590,-162
-15812,-348,4342,-262,426,-134
-16318,-974,4204,-562,574,-286
-16750,-1768,4230,-588,1080,-614
-16722,-1966,4000,-360,904,-1186
-16446,-634,4020,-678,992,-1986
-16300,-596,4530,-1506,1116,-2282
-16102,-1988,3182,-2092,606,-2896
-15914,-1804,2834,-2240,632,-2796
-15760,-342,2630,-1740,528,-2230
-16018,258,3050,-1030,630,-1402
-15464,526,3430,-440,594,-364
-14744,-964,3272,224,-176,388
-14534,-1796,3054,286,-770,800
-14572,-3058,2924,-4,-1306,1370
-14866,-3450,3028,-174,-1472,1276
-15512,-3172,3890,-590,-2394,1332
-16294,-2956,4038,-1268,-2888,1888
-16694,-2098,3020,-1374,-3052,2470
-17040,-1160,1806,-2078,-1520,3684
-17558,692,3098,-1702,-446,3944
-18936,334,5030,-668,102,1984
-17914,-70,4418,-1022,660,198
-15958,-666,4254,-1090,1384,-378
-14564,-254,4908,-844,816,-182
-14464,-132,4952,-638,-488,-66
-15262,-432,3834,-290,-912,-218
-16348,-1172,3806,-332,-318,-504
-16540,-1414,4052,-702,274,-440
-16240,-516,3950,-936,408,-148
-16178,-404,4022,-1004,522,52
