ax,ay,az,gx,gy,gz
-13726,-2520,-7628,3362,1618,1474
-13386,-1316,-8382,5254,2590,1832
-13726,-4924,-9730,3428,3636,-568
-13770,-3416,-9432,1872,2528,-1914
-13192,-4356,-9442,1422,888,1036
-12794,-3598,-10086,528,-488,970
-13230,-3410,-10120,416,602,1484
-13202,-3598,-9878,386,950,1314
-12802,-3606,-9852,-136,340,814
-12314,-2674,-9252,-188,-360,1920
-12538,-2558,-9456,-416,-696,1442
-13192,-2512,-9336,-838,-184,-240
-13266,-2488,-9208,-812,-44,-394
-13348,-2480,-9038,-576,-316,-96
-13176,-3082,-9738,-734,-500,88
-13372,-2836,-9468,-1056,152,-316
-13314,-2268,-9086,-1046,340,-1068
-13370,-2206,-9182,-770,204,-728
-13570,-2706,-9504,-502,1042,-978
-13324,-2700,-9456,-658,1064,-1444
-13038,-2514,-9258,-692,64,-670
-13102,-2474,-9398,-394,-334,596
-13336,-2706,-9862,-176,-408,908
-13298,-2640,-9452,-260,126,372
-13044,-2712,-9522,-586,52,-56
-12906,-2658,-9424,-648,102,156
-12774,-2462,-9468,-616,30,-194
-12902,-1542,-9170,-220,214,-586
-12840,-2096,-9204,186,278,-690
-13020,-2810,-9740,146,320,-752
-13514,-2840,-10088,340,528,482
-13270,-2946,-10100,332,700,170
-13002,-2810,-9822,292,1116,-1086
-12446,-3006,-9564,98,1240,-2304
-11832,-3928,-9948,-620,338,-3556
-13054,-4338,-10380,-1720,-210,-4064
-13754,-3422,-10152,-1862,242,-2858
-13224,-3236,-9658,-2116,380,-2130
-13232,-1818,-9376,-1752,94,-1034
-10108,334,-6966,-1022,-644,1602
-11648,-2256,-8600,-100,-7328,5060
-13124,-2760,-8860,-484,-6052,5058
-14750,-3036,-9642,-96,-3188,2402
-14716,-2992,-9006,366,194,-380
-14302,-2904,-9360,-146,2158,-3000
-14810,-2114,-8734,200,2164,-2230
-13092,510,-8564,1360,1566,1428
-13476,-3208,-8610,1152,-2134,3720
-12814,-3250,-9150,414,-2962,2304
-12834,-3008,-9488,348,-1244,796
