ax,ay,az,gx,gy,gz
-820,-14488,-7596,74,-24,-22
-812,-14432,-7604,46,-4,-32
-802,-14604,-7364,92,-104,-6
-782,-14528,-7614,-12,-34,-30
-778,-14472,-7596,-22,-40,-28
-690,-14442,-7602,-22,-40,-12
-792,-14440,-7654,22,-116,-50
-698,-14448,-7630,-32,-62,-14
-716,-14446,-7650,-18,-72,-6
-748,-14428,-7652,16,-66,12
-718,-14424,-7644,58,-54,38
-730,-14418,-7668,98,-84,14
-798,-14450,-7590,76,-76,16
-716,-14444,-7602,108,-36,14
-752,-14422,-7670,118,-42,10
-852,-14482,-7676,140,-130,44
-936,-14404,-7712,232,-136,-42
-872,-14458,-7612,212,-78,-74
-848,-14472,-7556,210,-2,-80
-728,-14488,-7568,206,44,-8
-688,-14526,-7564,196,26,26
-702,-14512,-7516,170,6,34
-722,-14514,-7548,162,6,0
-776,-14562,-7520,134,-12,6
-734,-14588,-7524,76,26,28
-726,-14550,-7476,102,6,34
-776,-14486,-7580,64,10,28
-804,-14528,-7522,26,-26,14
-786,-14548,-7502,10,-36,-6
-754,-14558,-7528,-6,-20,2
-762,-14520,-7516,-22,-26,2
-724,-14502,-7502,-46,-36,-2
-628,-14602,-7472,-68,-74,4
-790,-14552,-7600,-54,-38,6
-754,-14542,-7538,-60,-36,2
-724,-14462,-7588,-74,-36,2
-786,-14398,-7564,-48,-22,12
-760,-14456,-7598,-20,-12,22
-674,-14416,-7656,26,-50,22
-670,-14342,-7672,86,-118,-18
-648,-14490,-7656,194,-252,-64
-494,-14662,-7226,364,-380,88
-950,-14500,-7622,250,-252,-6
-930,-14414,-7496,186,-24,46
-888,-14498,-7558,88,26,66
-814,-14584,-7540,66,38,64
-682,-14680,-7476,-10,10,96
-700,-14564,-7482,48,-38,6
-748,-14516,-7514,56,-54,-10
-796,-14516,-7534,80,-68,-6
