ax,ay,az,gx,gy,gz
-14758,-5928,2096,1742,-3246,2490
-16100,-4294,702,1758,-2424,1140
-17388,-562,1420,1162,-52,804
-19742,1088,4428,2672,2334,2858
-20234,-484,4384,4258,2996,4286
-18864,-1984,4982,4376,4854,3722
-17186,-2682,6426,4012,4618,2554
-14760,-2742,5946,2964,2850,1610
-13842,-2832,6328,1666,608,1898
-14378,-2416,5914,1532,-1952,676
-14908,830,4632,2190,-3500,-482
-15176,2554,3004,3146,-3090,-298
-15184,2806,2946,4250,-870,442
-15016,1148,4780,5008,42,942
-14736,376,6092,5540,-606,552
-14134,1386,5826,5448,-2092,-160
-15276,1424,5890,4994,-2946,-590
-17896,484,6454,4496,-3072,-708
-18216,688,5646,3856,-2336,-464
-16944,1998,5124,3470,-1148,438
-16342,2236,5000,3368,-1008,792
-16190,2374,4676,3566,-1204,914
-15888,2920,4142,3600,-1404,1428
-15818,3006,4130,3756,-1058,1934
-15432,3402,4002,3072,-688,2690
-15362,2396,4204,3142,-608,2482
-15276,2108,4516,3204,-364,1446
-15088,2946,5240,3438,-414,628
-14804,2854,5004,3684,-544,212
-14914,2660,5544,4130,-548,-44
-15370,1984,5504,4320,-682,-88
-15808,1298,5168,4004,-388,-674
-15744,1498,4976,3366,-252,-986
-15384,1132,4288,2638,-164,-1292
-15208,836,3658,1992,174,-1782
-15280,508,3280,1468,526,-2106
-15502,114,2850,624,784,-2172
-15500,1132,2864,338,618,-2368
-16862,224,4126,418,1028,-1740
-17356,1624,5048,204,688,-1690
-17736,1706,5686,184,114,-740
-17118,1422,4634,332,-292,358
-16378,1332,4490,512,94,702
-14926,1818,4444,576,270,498
-14522,2426,4288,1110,186,-316
-15278,2708,4344,2044,318,-1010
-15900,1788,4094,2410,1038,-1210
-16070,334,4258,2334,1682,-1246
-15964,-778,4742,1526,1310,-1132
-16046,-916,4930,740,354,-696
