ax,ay,az,gx,gy,gz
-16614,888,602,-850,670,218
-16320,1128,598,144,558,254
-16130,1082,430,1282,336,308
-15804,860,386,1920,144,492
-15708,284,294,2380,-154,740
-15454,76,570,2588,-792,1194
-15452,-460,562,2712,-1526,1428
-16750,-1766,958,2500,-1596,1726
-18882,-3068,1726,2044,-926,1348
-20192,-2818,1392,1604,-154,232
-18860,-1806,1280,738,1808,-692
-16738,-1244,1832,402,2960,-880
-14666,-1390,2568,412,2910,-980
-13952,-1674,2984,440,1978,-1278
-14542,-1990,3418,488,332,-1400
-15932,-1856,2254,614,-264,-1048
-17302,-1788,1560,692,578,-744
-17232,-2308,2156,746,2504,-928
-16256,-1474,3120,662,3364,-1202
-15892,-1764,3894,1234,2778,-1074
-16008,-888,3496,1354,2064,-534
-16442,-1348,3538,1660,1940,560
-16064,-1818,3626,1380,1960,640
-15762,-1436,3986,712,1474,184
-16906,-438,3170,434,814,554
-17926,280,2026,-126,1516,1258
-17872,222,1692,-364,2222,2460
-16596,-30,1642,-362,2284,2528
-15394,-640,2168,-656,904,2484
-15424,-564,1840,-1158,-560,2016
-15618,-192,1368,-1600,-1388,1624
-15438,214,1382,-2100,-1770,1344
-15350,-250,1626,-2482,-1892,954
-15846,-628,1498,-2982,-1704,138
-16276,-854,826,-3420,-1060,-354
-16386,-842,1016,-3956,-302,-710
-16460,-724,824,-4368,790,-1184
-16206,-506,1268,-4488,1114,-1662
-16224,-1824,3932,-1746,1192,-1340
-16780,2548,880,-2854,650,-2382
-18362,-418,1500,-806,-1266,524
-16942,-902,1262,-1576,-1322,1422
-15192,-430,1420,-1202,-1148,1436
-14616,-1274,1030,-1196,-1392,740
-15426,-1514,892,-1524,-1126,-184
-16456,-1262,1042,-1742,-1080,-602
-16850,-790,870,-2098,-698,-750
-17396,680,1168,-1548,616,-478
-16072,190,3470,-1158,644,-726
-15536,218,2666,-372,-1000,-624
