ax,ay,az,gx,gy,gz
-16440,-1466,1452,-520,30,254
-16292,-1240,1834,-618,150,188
-16222,-1118,1936,-578,182,100
-16250,-1062,1938,-570,292,22
-16244,-1294,2000,-654,448,-86
-16124,-1518,1852,-604,436,-174
-16080,-1650,1536,-470,44,-220
-16454,-1376,1360,-382,-436,-112
-16728,-976,1272,-236,-630,144
-16502,-596,1556,-154,-560,222
-16302,-178,1800,118,-530,160
-16330,30,1620,748,-404,24
-16350,-106,1492,1332,-164,-76
-16422,-452,1352,1858,190,-136
-16452,-652,1470,2080,412,-212
-16612,-760,1588,2064,558,-262
-16654,-900,1426,1866,642,-178
-16510,-1144,1238,1548,592,-26
-16294,-1312,1190,988,268,110
-16258,-1396,1378,556,-36,226
-16300,-1488,1644,-52,-222,314
-16286,-1422,1704,-506,-270,304
-16302,-1452,1790,-846,-240,272
-16298,-1492,1758,-1176,6,172
-16290,-1354,1892,-1358,332,104
-16196,-1180,1960,-1478,484,-8
-16168,-1118,1868,-1324,406,-130
-16414,-924,1628,-986,-50,-162
-16710,-700,1378,-714,-390,6
-16648,-684,1320,-530,-434,194
-16314,-416,1504,-240,-348,156
-16232,-224,1692,158,-248,10
-16272,-30,1670,684,-48,-166
-16416,-170,1518,1108,158,-246
-16616,-490,1432,1412,352,-252
-16594,-756,1446,1456,380,-106
-16414,-980,1534,1320,310,38
-16396,-1164,1612,1096,282,134
-16340,-1336,1588,806,330,142
-16204,-1436,1530,342,302,76
-16176,-1336,1496,-46,114,-34
-16280,-1222,1492,-492,-180,-70
-16360,-1276,1426,-738,-436,-26
-16460,-1216,1378,-996,-606,60
-16478,-1136,1444,-1270,-648,164
-16400,-1092,1510,-1362,-656,224
-16346,-1074,1508,-1362,-528,210
-16344,-904,1514,-1194,-324,142
-16262,-666,1508,-942,-168,56
-16396,-560,1570,-598,-108,-24
