ax,ay,az,gx,gy,gz
-15588,-446,5082,234,-194,-214
-15682,-568,5036,316,-224,-268
-15806,-794,5038,304,-122,-222
-15752,-774,5036,342,16,-90
-15664,-704,5046,444,138,-4
-15750,-590,5192,630,212,2
-15882,-408,5460,700,410,-12
-15756,-546,5486,656,798,68
-15450,-1078,5386,572,842,64
-15254,-1330,5250,444,426,14
-15250,-1000,5190,318,66,-14
-15424,-710,5220,214,-186,-42
-15586,-680,5132,114,-332,-88
-15622,-700,5198,80,-326,-132
-15728,-740,5322,-46,-132,-144
-15840,-744,5270,-118,90,-46
-15876,-788,5170,-194,294,116
-15814,-806,5230,-210,358,234
-15816,-934,5416,-240,442,332
-15722,-922,5288,-208,548,380
-15574,-640,5214,-136,676,332
-15422,-510,5280,-6,690,174
-15322,-424,5276,58,398,-18
-15338,-460,5192,82,100,-140
-15498,-692,5206,32,-60,-122
-15674,-862,5240,-14,-116,-44
-15712,-840,5088,-94,-190,68
-15698,-736,4994,-162,-176,120
-15736,-614,5056,-218,-98,132
-15754,-590,5054,-250,16,134
-15708,-634,5074,-306,94,146
-15690,-738,5078,-350,64,152
-15706,-730,5048,-318,68,126
-15686,-542,5020,-180,94,128
-15600,-418,5018,-50,86,96
-15610,-438,5098,84,-24,64
-15676,-578,5088,188,-52,50
-15716,-690,5082,266,-52,52
-15742,-740,4990,326,0,-8
-15796,-714,4966,374,70,-4
-15692,-714,4974,420,140,-2
-15648,-684,5018,436,138,18
-15624,-686,5072,432,108,6
-15690,-702,5062,428,54,-10
-15726,-700,4958,408,42,-40
-15736,-682,4958,356,94,-10
-15676,-722,5042,322,78,30
-15634,-742,5016,276,10,8
-15660,-726,5056,220,-30,-34
-15672,-670,5048,178,-18,-48
