ax,ay,az,gx,gy,gz
-14856,104,6674,4562,4262,-10134
-14116,-696,5400,5974,4382,-9006
-14386,-1910,4878,8400,5950,-8872
-16540,-3580,7164,7816,5942,-10196
-16016,-4096,7124,6262,5040,-13508
-16102,-4492,7498,4198,4232,-16228
-17342,-3522,8796,4412,1490,-17222
-16596,-5112,6958,3880,550,-17664
-16072,-3922,5416,2420,542,-18458
-15306,-2166,3914,1416,1614,-16980
-14828,-814,4616,-144,2288,-12316
-14658,-1192,4830,-1122,2562,-7116
-14352,-1824,5930,-1468,1908,-1312
-13570,-4706,5296,-2408,1648,3962
-13872,-5836,5356,-4852,2534,5272
-8186,-5240,2974,-5452,5304,9408
-11256,-6860,3276,-2780,8426,11370
-14724,-8906,3242,1214,8588,8212
-17854,-7564,4170,5050,6880,718
-18694,-6834,5098,7130,3956,-4314
-18330,-6172,5446,4210,2050,-9964
-17508,-5998,5108,2026,164,-11570
-15710,-6606,3558,1622,650,-13426
-15166,-6562,4320,2138,626,-12930
-14098,-6866,4480,2774,670,-11000
-14184,-7386,4688,2132,-258,-8704
-14330,-8286,4460,210,-362,-9196
-14128,-8942,3106,42,-1440,-9316
-14124,-8476,3016,1248,-534,-10254
-13996,-8198,4560,2394,-426,-10868
-12826,-9110,4374,3186,-828,-8640
-12850,-10318,4214,3788,-874,-6936
-13488,-10894,5074,4416,-452,-8502
-13574,-11160,5558,4510,-1532,-10110
-13026,-10714,6246,3408,-2618,-11734
-12146,-10504,6634,1438,-3350,-12764
-11188,-10396,7116,-1158,-4352,-13154
-10774,-10346,7418,-3314,-5084,-13042
-10158,-10510,7104,-5796,-6190,-12868
-8440,-11336,5906,-9446,-6586,-13014
-7046,-12562,4814,-11526,-5796,-13424
-6464,-13044,4214,-11458,-4672,-12304
-6262,-13290,3796,-10272,-4198,-9900
-5550,-13182,2762,-8374,-3132,-7008
-6098,-14000,3712,-6174,-2692,-3908
-6112,-14330,3444,-5480,-2762,-2728
-5988,-16658,1794,-2864,-2662,-1662
-6610,-16610,2522,-534,-1842,-2298
-6764,-16252,3354,-1684,-2178,-4784
-6020,-15962,2906,-1934,-2264,-5728
