ax,ay,az,gx,gy,gz
-16180,-540,1326,-96,-70,104
-16274,-286,1172,-348,130,-128
-16226,180,1240,-508,310,-324
-16166,394,1432,-528,258,-486
-16284,592,1330,-410,160,-630
-16376,704,1260,-128,230,-784
-16378,472,1300,12,342,-962
-16354,256,1410,122,462,-1142
-16350,90,1596,188,438,-1218
-16618,-152,1860,180,300,-1082
-16846,-346,2058,286,192,-830
-16940,-728,2806,728,46,-314
-17308,-180,2570,998,-608,374
-17020,-638,1712,842,-408,962
-15388,-1722,2118,146,8,948
-15200,-1554,1694,-592,-188,462
-16034,-764,1124,-978,-8,38
-16630,-92,1130,-1302,400,-146
-16758,394,1284,-1312,598,-174
-16696,980,1756,-932,484,116
-16484,1264,2250,-298,72,380
-16664,728,2166,736,-450,578
-16778,220,1916,1224,-238,698
-16652,-362,1852,1396,74,804
-16352,-750,1724,1072,302,840
-16012,-864,1578,574,310,776
-15824,-670,1412,-38,304,564
-15910,-358,1492,-422,318,174
-15988,142,1568,-696,140,-228
-15972,312,1538,-746,26,-434
-16050,300,1498,-718,-118,-636
-16094,242,1462,-560,-374,-812
-16270,116,1708,-378,-656,-802
-16682,-274,2294,-82,-1136,-442
-17290,-666,2736,70,-1472,2
-17690,-918,2668,162,-1392,606
-17170,-1130,2442,80,-528,1202
-16450,-1082,2414,-208,68,1214
-15944,-692,1976,-606,408,1024
-16058,-342,1614,-872,614,762
-16130,92,1436,-1148,832,486
-16148,426,1414,-1220,856,288
-16202,766,1478,-1182,764,122
-16004,950,1590,-874,530,-130
-16048,876,1550,-546,378,-450
-16338,550,1474,-164,442,-802
-16452,274,1458,66,494,-958
-16406,8,1584,162,546,-948
-16274,-306,1740,204,326,-830
-16368,-460,1866,252,-72,-672
