ax,ay,az,gx,gy,gz
-8808,3436,-12990,-1764,62,-1102
-9902,3702,-12148,-3706,-2420,-3726
-9996,3652,-12020,-3444,-2376,-3188
-9538,4778,-12162,-4416,-996,-3176
-9184,6538,-11240,-4992,-2072,-2216
-9348,5794,-11346,-5700,-3628,-1166
-9888,6152,-11956,-6558,-6578,-844
-10694,6416,-13484,-4900,-6494,-564
-11356,6784,-12026,-1004,-188,-1360
-11242,6940,-10634,2448,1550,-682
-9970,6282,-10858,4136,30,-476
-10130,5024,-10260,2758,-2630,350
-10340,4376,-10554,-258,-4506,-36
-10510,5574,-11200,-938,-4548,1118
-11346,5268,-12334,214,-1402,2918
-9826,4656,-11958,2494,1478,3100
-11650,5808,-11862,6830,-1928,2082
-12324,4546,-12028,11816,-4902,134
-11300,2146,-11316,7578,-5972,-30
-9538,530,-8860,6336,-6918,-4362
-11720,3490,-7828,7526,-12516,-8468
-13544,3638,-9578,5840,-16446,-9160
-14782,3820,-10100,7532,-16112,-6292
-13760,2346,-8776,6294,-16952,-5226
-14936,3786,-7838,5564,-18534,-4708
-14674,3844,-7278,10828,-18578,-3144
-15270,4232,-7114,9920,-19002,-2316
-14980,4898,-7838,6582,-19416,-514
-13930,2868,-11802,876,-14892,898
-15494,-90,-7058,-928,-8418,396
-15174,-1476,-5110,-34,-4966,-186
-12482,-466,-6392,4228,-1224,-3112
-18912,-64,-3024,1688,-1062,-1834
-14386,912,-4098,4996,-1638,-2742
-15556,942,-3872,3818,-1424,-948
-15114,1220,-4164,4402,-1200,-276
-14906,1136,-5122,6216,1392,1104
-15148,-296,-5456,7870,4230,1292
-15534,-542,-5524,6616,6558,1712
-16142,1164,-4948,5476,6444,1060
-16968,42,-4380,4128,5370,-88
-16212,788,-4748,948,5434,-1408
-14910,1632,-3342,-258,4660,-982
-15034,426,-4448,-2598,2316,82
-14664,682,-5686,-3892,4866,-548
-15234,1238,-6710,-2894,7636,-92
-14024,1874,-6570,-1066,8664,2276
-14776,862,-6268,-930,6514,2540
-14382,-394,-7132,-688,4934,1636
-14732,-1160,-8244,578,5270,522
