ax,ay,az,gx,gy,gz
-15642,-682,5454,88,524,252
-15718,-624,5438,86,544,142
-15744,-626,5508,2,666,88
-15604,-800,5666,-144,836,256
-15426,-954,5654,-284,774,408
-15206,-926,5384,-398,588,484
-15208,-786,4972,-186,232,218
-15442,-748,4944,-322,-2,-2
-15748,-292,5508,-314,14,162
-15712,-384,5796,-252,-194,344
-15582,-644,5404,-210,-618,-44
-15516,-556,5086,-62,-368,-184
-15572,-752,5302,-102,-202,-122
-15708,-786,5100,-172,-162,56
-15772,-666,5116,-228,50,238
-15718,-724,5336,-268,128,250
-15656,-854,5414,-408,74,204
-15324,-460,5402,-234,-176,134
-15292,-586,5308,12,-466,-14
-15416,-390,5400,314,-582,-196
-15524,-236,5570,754,-550,-292
-15688,-420,5462,1126,-320,-286
-15730,-506,5330,1436,12,-276
-15752,-534,5520,1526,134,-316
-15672,-770,5598,1466,274,-282
-15618,-984,5506,1326,300,-94
-15960,-1440,5520,1034,166,-12
-16034,-1904,5104,428,206,-60
-15862,-1652,4986,-150,700,86
-15286,-1344,5274,-924,922,402
-14926,-996,5130,-1338,642,348
-14996,-632,5256,-1680,210,274
-15352,-372,5354,-1730,-222,280
-15792,-196,5250,-1654,-476,362
-16168,-334,5236,-1514,-320,472
-16220,-472,5230,-1354,-88,564
-15818,-686,4838,-1208,246,642
-15510,-646,4878,-1076,522,632
-15344,-558,5012,-964,418,474
-15560,-498,5082,-828,72,246
-15732,-444,4916,-688,42,152
-15836,-532,4972,-516,182,122
-15784,-530,5074,-388,188,156
-15706,-572,5118,-164,210,232
-15562,-576,5144,-18,358,260
-15494,-556,5264,78,336,180
-15606,-516,5316,188,34,22
-15646,-488,5150,306,-84,-64
-15646,-488,5084,472,38,-104
-15706,-546,5090,534,22,-98
