ax,ay,az,gx,gy,gz
-16314,-834,1720,426,110,60
-16406,-836,1674,452,102,32
-16390,-872,1672,432,132,16
-16368,-864,1720,436,134,18
-16330,-924,1754,418,76,14
-16442,-882,1690,396,72,16
-16416,-882,1674,372,136,44
-16336,-866,1656,362,126,58
-16262,-882,1610,386,126,34
-16314,-904,1646,400,78,-2
-16352,-932,1630,374,54,-18
-16420,-902,1564,354,64,-22
-16374,-902,1642,322,48,-20
-16324,-936,1660,300,0,2
-16358,-930,1668,276,-36,2
-16404,-930,1608,250,-58,28
-16328,-878,1602,258,-8,48
-16282,-892,1654,246,-34,18
-16342,-910,1610,202,-76,-18
-16434,-928,1574,162,-20,-20
-16414,-910,1598,146,-2,-6
-16368,-904,1640,142,16,12
-16314,-942,1720,126,-52,32
-16346,-930,1720,66,-72,20
-16392,-970,1650,18,-70,36
-16364,-878,1660,-20,-18,30
-16374,-868,1698,-20,-10,-2
-16380,-922,1700,-46,-64,0
-16412,-906,1688,-70,-38,8
-16346,-860,1714,-76,-32,32
-16274,-888,1742,-74,-76,24
-16308,-874,1758,-90,-68,10
-16358,-920,1692,-92,-82,2
-16430,-914,1698,-128,-70,0
-16424,-858,1708,-122,-42,20
-16350,-846,1720,-122,-54,6
-16372,-872,1696,-94,-96,12
-16404,-864,1730,-108,-66,34
-16318,-860,1658,-106,-48,58
-16212,-848,1724,-92,-76,42
-16344,-848,1728,-90,-140,12
-16420,-832,1652,-68,-104,8
-16414,-818,1654,-48,-54,20
-16364,-856,1698,-52,-84,0
-16386,-850,1692,-50,-96,18
-16364,-858,1690,-66,-94,26
-16370,-844,1706,-58,-72,56
-16356,-858,1708,-58,-68,62
-16360,-898,1712,-84,-82,36
-16358,-852,1718,-86,-82,30
