ax,ay,az,gx,gy,gz
-15500,-1290,5308,44,-18,0
-15588,-1298,5248,72,-66,2
-15612,-1264,5264,66,-14,16
-15538,-1244,5290,56,-32,28
-15572,-1316,5242,64,-110,14
-15560,-1202,5218,60,-86,-6
-15634,-1174,5258,116,-18,12
-15564,-1276,5282,122,28,20
-15546,-1294,5308,202,-2,-20
-15624,-1218,5162,220,-84,-10
-15636,-1224,5170,190,-62,-16
-15608,-1282,5208,228,-44,-16
-15580,-1230,5250,248,30,-26
-15598,-1294,5322,282,-22,-26
-15602,-1302,5284,304,-36,-18
-15576,-1286,5262,328,-18,-24
-15564,-1344,5246,380,14,-28
-15538,-1264,5274,416,30,-52
-15518,-1320,5292,470,-4,-76
-15524,-1372,5242,426,-46,-90
-15664,-1440,5190,298,-104,-88
-15714,-1354,5224,288,-56,-96
-15670,-1296,5196,318,-6,-4
-15562,-1228,5248,304,62,48
-15500,-1224,5304,304,54,40
-15516,-1506,5530,360,-186,2
-15686,-1440,5058,212,-152,0
-15682,-1230,5168,162,-18,30
-15598,-1256,5240,200,-34,80
-15630,-1182,5234,266,18,78
-15600,-1284,5202,264,50,76
-15514,-1372,5250,180,34,20
-15502,-1352,5284,136,-94,-42
-15608,-1268,5152,176,-134,-4
-15566,-1204,5288,96,48,36
-15532,-1296,5310,126,-50,-16
-15600,-1248,5264,100,-124,-74
-15664,-1218,5262,124,-44,-36
-15626,-1300,5290,98,18,4
-15540,-1380,5320,70,6,-8
-15520,-1376,5350,56,-24,-28
-15564,-1420,5316,32,-90,-36
-15584,-1376,5284,-6,-90,-40
-15490,-1298,5302,-20,-20,-24
-15472,-1344,5342,-32,-50,-36
-15584,-1342,5368,-90,-122,-26
-15606,-1258,5270,-132,-136,2
-15602,-1298,5318,-146,-68,40
-15600,-1144,5418,-48,-172,62
-15510,-1478,5266,-198,82,50
