ax,ay,az,gx,gy,gz
-16700,1210,4042,1028,246,-462
-16748,714,4132,1232,152,-250
-17002,696,3688,1368,238,-92
-16706,192,2902,1628,782,122
-16160,-76,2956,1810,1086,182
-15594,-464,2966,1896,790,-58
-15648,-486,3008,1558,368,-310
-15944,-352,3002,1134,-58,-468
-16140,-24,3010,798,-170,-500
-16420,138,3152,466,-138,-442
-16694,-234,2934,54,-14,-266
-16438,-680,2758,-308,166,-50
-15926,-974,2864,-786,42,84
-15916,-872,2696,-1086,-328,-2
-16114,-402,2542,-1384,-514,-150
-16208,-92,2686,-1504,-418,-202
-16190,-44,2664,-1450,-402,-188
-16384,138,2652,-1248,-498,-102
-16402,358,2544,-804,-546,-86
-16418,850,2980,-110,-364,-74
-16488,148,2958,486,-364,60
-16448,-578,2730,426,-284,224
-16410,-744,2586,174,-470,454
-16408,-592,2230,-2,-412,590
-16074,-676,2396,-348,-88,622
-15602,-872,2658,-514,-44,350
-15488,-750,2840,-690,-242,-246
-15858,-542,2888,-900,-348,-560
-16242,-474,2978,-986,-276,-672
-16088,-636,2862,-988,-176,-674
-15838,-538,3118,-846,-214,-732
-15932,-414,3656,-468,-340,-874
-16070,-508,3740,22,-644,-784
-16258,-822,3280,330,-832,-512
-16312,-700,3106,614,-722,-400
-16468,-648,3014,836,-496,-410
-16540,-428,2906,728,-100,-350
-16480,-368,2718,570,154,-232
-16506,-248,2494,280,422,-144
-16582,-90,2570,-36,730,-162
-16522,102,2886,-164,922,-74
-16160,-100,2924,-98,772,92
-16086,-268,2742,-108,506,104
-16082,-356,2464,-258,38,90
-16162,-292,2446,-324,-148,18
-16296,-210,2446,-372,-222,-106
-16430,-16,2616,-562,-100,-42
-16378,16,2796,-600,-20,146
-16328,60,2884,-596,-198,346
-16500,258,2796,-542,-294,426
