ax,ay,az,gx,gy,gz
-16814,958,4358,12,-534,-316
-16734,1030,4066,160,348,-296
-16366,918,4490,204,984,-306
-15762,648,4906,28,1166,-342
-15428,530,4908,-222,1032,-364
-15204,504,4756,-466,768,-344
-15256,518,4628,-602,502,-302
-15516,950,4460,-624,254,-290
-15746,1208,4016,-540,284,-106
-15774,1100,3980,-488,538,50
-15566,862,4240,-528,546,206
-15498,716,4496,-678,212,170
-15464,784,4652,-886,-276,-20
-15312,1288,4806,-826,-448,-106
-14912,1664,4978,-666,-462,-100
-14592,1692,5174,-534,-714,162
-14668,1244,5094,-622,-1140,574
-15466,324,4994,-868,-1602,1222
-16746,-622,4948,-1250,-1898,1366
-18230,-800,4692,-1612,-1956,938
-19204,374,3772,-1708,-708,-56
-18266,1428,3638,-1436,1450,-528
-15922,1340,4978,-1108,2958,-446
-14470,1084,5748,-1020,2502,-302
-13600,1382,5846,-912,658,110
-13840,1478,5044,-602,-734,162
-14696,1688,3958,-194,-1282,78
-15954,1266,3084,454,-546,-88
-16330,950,3574,504,292,-10
-15558,424,4266,134,398,406
-14986,62,4656,-226,-10,658
-14882,-54,4942,-626,-638,606
-15136,294,5280,-658,-1034,460
-15678,682,5638,-422,-1338,190
-16968,1148,5726,-140,-1634,-302
-18064,1766,5068,122,-1578,-514
-18440,1912,4014,468,-168,-162
-17510,1082,3822,666,1450,384
-16084,348,4312,538,2450,654
-14686,70,4892,348,2234,472
-14064,134,4916,156,1326,28
-14144,588,4668,60,-12,-566
-14778,1044,4172,134,-628,-742
-15828,1350,3948,294,-620,-342
-15864,996,3988,382,-266,156
-15190,488,4252,328,0,444
-14638,330,4980,294,-98,224
-14896,576,5646,354,-522,-88
-16208,1078,6094,454,-1366,-514
-17818,1434,5918,354,-1960,-640
