ax,ay,az,gx,gy,gz
-14916,2592,-7452,6718,-9738,7086
-18206,-3594,-8142,7114,-8710,9098
-21060,-9718,-7700,6182,-5950,9228
-20980,-10658,-10398,3658,-4074,8198
-19730,-6866,-10300,1646,-3898,7532
-18356,-3914,-8426,636,-5258,7188
-17702,-1060,-8454,1840,-7428,6250
-18268,1676,-8914,3842,-8536,5740
-20260,932,-7126,6306,-9332,6446
-22846,-3768,-6846,7028,-11376,6738
-23544,-6322,-8390,5838,-12300,5372
-23538,-4344,-7086,3986,-10184,2998
-21330,-1970,-5296,2962,-8774,2070
-19454,-390,-5550,2092,-9074,2056
-19004,652,-6376,2140,-8414,2320
-18438,1906,-5424,3100,-6594,2224
-17300,804,-2986,4244,-6002,2686
-17634,-994,-3658,4980,-7120,2570
-17362,-2232,-5060,4864,-7034,1896
-16244,-2434,-4918,4302,-6242,1532
-15330,-2414,-4684,3454,-6080,1644
-15486,-1982,-4626,2526,-6050,1790
-15384,-626,-4288,2192,-5904,1880
-15378,790,-3254,2092,-5838,2164
-16070,128,-3038,2058,-5942,2184
-16370,-396,-2968,1774,-5632,2036
-15926,-1256,-2180,1536,-5442,1936
-15796,-1254,-2428,1552,-5172,1536
-15660,-998,-1978,1280,-4758,1064
-15236,-720,-1816,650,-4182,674
-14370,-20,-684,308,-4366,892
-14428,-408,-712,178,-4676,828
-14716,14,-758,-82,-4572,946
-15072,-510,-804,-544,-4672,1264
-15210,-324,-606,-734,-4718,1306
-15488,-182,-154,-1472,-4102,1480
-15368,-88,522,-1922,-3696,1912
-15592,-584,228,-1824,-4070,2000
-15910,-306,306,-1952,-3790,1648
-15528,178,818,-1940,-3124,1634
-15136,-478,1216,-1728,-3156,1352
-15376,-528,980,-1494,-3376,1056
-15440,456,924,-1658,-2874,1266
-14774,468,1290,-1622,-2108,1656
-13882,-52,1544,-1594,-1514,1628
-13158,-456,1706,-1758,-1464,1770
-12874,-632,1948,-1600,-1580,1630
-12928,-236,2314,-1686,-1374,1320
-13000,60,2282,-1418,-1440,1234
-13684,304,1962,-1284,-1490,1048
