ax,ay,az,gx,gy,gz
-350,-12968,-9980,-36,-96,-4
-332,-12962,-9850,-48,-88,-16
-266,-13028,-9868,-68,-82,-14
-330,-12970,-9942,-60,-104,4
-376,-12934,-10008,-16,-56,22
-420,-12878,-10018,38,-74,16
-454,-12978,-9862,38,-74,8
-462,-13098,-9864,-16,6,-12
-374,-13044,-9872,-48,40,10
-326,-12960,-9912,-46,40,38
-310,-12988,-9894,-52,60,50
-354,-12984,-9924,-30,38,24
-330,-12942,-9938,-52,22,0
-296,-12956,-9902,-80,2,16
-316,-12950,-9962,-68,10,44
-336,-12872,-9980,-10,-24,46
-372,-12990,-9908,44,-50,16
-382,-13040,-9880,10,-46,-14
-352,-12974,-9938,2,-24,-20
-318,-12930,-9906,14,-22,-4
-312,-12918,-9940,-6,-44,-10
-354,-13020,-9930,8,-62,6
-346,-13006,-9916,-28,-32,16
-272,-13016,-9870,-42,-76,10
-356,-13034,-9868,-50,-124,-42
-474,-13056,-9942,-44,-58,-14
-346,-13012,-9888,-74,4,16
-234,-12930,-9964,-70,-26,12
-296,-12936,-9904,-72,-126,-30
-458,-12988,-9908,-90,-80,-34
-350,-12906,-9952,-156,-16,-12
-298,-12856,-9974,-118,-68,-8
-356,-12922,-10056,-94,-162,-34
-510,-12908,-10006,-24,-90,-64
-448,-12930,-9970,-40,-44,-46
-324,-12934,-9862,-72,-70,-26
-252,-13020,-10074,46,-128,-10
-332,-13034,-9964,92,-30,-14
-272,-12938,-9932,38,-46,-64
-300,-13000,-9890,-50,-112,-62
-322,-13058,-9960,-92,-92,14
-324,-12940,-10066,-40,-58,104
-272,-12698,-10118,48,-10,130
-300,-12704,-9990,102,-56,68
-432,-12814,-9944,92,-210,36
-520,-12850,-10006,42,-172,6
-514,-12926,-10070,58,-86,-12
-472,-12990,-10000,68,-24,-38
-434,-13010,-9964,66,-46,-38
-390,-13004,-9974,36,14,-16
