ax,ay,az,gx,gy,gz
78,-14986,-6650,-256,-28,88
146,-14974,-6614,-246,2,44
128,-14892,-6678,-214,-34,42
68,-14834,-6692,-142,-66,98
84,-14792,-6752,-76,-100,102
28,-14752,-6844,50,-142,44
-62,-14626,-6890,202,-128,10
-92,-14658,-6758,210,-32,18
-62,-14960,-6550,142,50,48
92,-15166,-6552,50,72,32
134,-15228,-6656,36,82,42
190,-15086,-6612,76,86,66
74,-14910,-6498,138,-6,66
-132,-14982,-6564,116,-56,68
-98,-14926,-6616,100,-46,20
50,-14750,-6808,124,-60,-64
-8,-14796,-6726,124,-38,-54
14,-15052,-6544,70,56,-8
164,-15154,-6454,-22,70,58
174,-15158,-6490,-78,58,88
34,-15138,-6546,-86,80,102
-40,-15092,-6484,-102,74,38
126,-14978,-6524,-144,-32,-8
126,-14816,-6654,-104,-110,-24
24,-14788,-6688,-126,-84,-28
-2,-14876,-6686,-182,-30,28
50,-14932,-6746,-116,-12,26
140,-14866,-6738,-50,14,30
146,-14712,-6720,24,-48,-2
10,-14834,-6676,76,-96,48
-98,-14968,-6646,68,-54,52
-4,-15056,-6590,40,-10,48
64,-15042,-6556,-8,16,30
-52,-14970,-6546,-194,64,76
-88,-15026,-6724,-480,192,184
-316,-15192,-6768,-740,372,206
-490,-15334,-6612,-976,656,30
-260,-15432,-6376,-1498,692,-194
60,-15140,-6546,-1796,660,-268
-64,-14718,-7010,-1380,576,-106
-40,-14954,-6968,-1190,744,-86
388,-15064,-6816,-1130,638,-228
408,-15062,-6980,-1042,454,-244
272,-15058,-7014,-1074,406,-260
562,-14826,-7000,-1276,402,-224
792,-14316,-7280,-1060,264,-96
816,-13854,-7542,-810,8,56
622,-13882,-7582,-588,-242,104
264,-14020,-7724,-360,-312,112
202,-14180,-7678,-232,-330,148
