ax,ay,az,gx,gy,gz
-15234,4,-2270,3494,-7172,1714
-16178,696,-1454,4418,-6760,2804
-16562,14,-1304,4614,-6312,4084
-16464,-1794,-1426,4082,-6342,5426
-16162,-2810,-1938,3530,-6304,5852
-16424,-1932,-1814,3548,-5730,5518
-16680,-556,-1320,4038,-5084,4912
-16742,926,-478,5542,-4524,4602
-16980,8,-152,6394,-4942,4316
-16670,110,-294,6470,-4652,3950
-15946,-556,1034,6384,-4198,4304
-16886,-1112,494,6544,-5082,3800
-17080,360,900,5382,-4684,3030
-16968,302,2350,4106,-4930,2784
-17710,-404,2052,2376,-6036,1976
-17300,-244,1362,1544,-6508,1576
-16558,-128,706,1056,-5910,1472
-15108,-654,1004,-18,-4730,992
-13744,26,1810,-1236,-4402,826
-12762,498,1984,-1356,-5404,1404
-12860,788,1612,-1144,-5764,1664
-13254,696,1362,-1532,-5222,1708
-13196,502,2078,-2244,-4676,1924
-12706,708,2366,-2468,-4702,1826
-12666,1340,2160,-2746,-4598,1638
-12930,1152,2744,-3240,-4190,2384
-12780,66,3334,-3102,-4420,3260
-12900,420,4092,-2914,-4734,3172
-12898,1958,4396,-2334,-4692,2960
-13144,2490,4248,-1298,-3528,3738
-13982,2184,4954,-226,-1478,3568
-14188,2772,5484,1426,-1074,3524
-13830,2332,5100,2162,-558,3430
-12564,3640,5404,2928,-406,3510
-11920,4314,5532,3642,-1504,3476
-12900,4082,5836,3880,-2648,3434
-14842,1646,5528,4150,-3212,2716
-16402,1516,4950,3346,-3238,1722
-17298,2740,4120,2550,-2092,1280
-17682,3544,4536,2330,-832,1706
-16978,3114,5256,1936,-108,2542
-15644,3356,5176,2292,442,2842
-14874,4440,5760,2656,434,2582
-14522,5134,6592,2732,-706,2578
-14458,4624,6298,2518,-1738,2524
-14598,3934,5494,2146,-2276,2544
-14860,4122,5542,2288,-2126,2132
-14794,4394,5606,2098,-1962,1958
-14562,4784,5448,2292,-2018,2162
-15022,4316,4730,2910,-1630,2582
