ax,ay,az,gx,gy,gz
-15952,-2276,-3956,-1042,-6906,246
-15252,-2252,-3198,-1466,-6736,466
-14828,-2260,-2364,-1510,-7072,394
-15216,-864,-1718,-960,-7298,522
-15746,-936,-1042,-368,-7736,1310
-16340,-2110,-974,626,-8358,1428
-16464,-2702,-630,1026,-7876,830
-16518,-852,-866,1354,-7050,868
-16100,584,-320,2142,-6718,1172
-15622,796,-318,3292,-7150,1076
-15440,760,720,3988,-7820,672
-15900,-524,598,4292,-8314,542
-16512,-2060,510,4610,-8068,250
-15838,-2930,1216,4524,-8152,-532
-15766,-3450,1856,3458,-7618,-884
-15332,-1974,1228,2438,-7026,-1512
-14052,-742,1052,1960,-6574,-1878
-13032,-654,1852,1026,-6542,-2078
-12624,-686,2500,384,-7054,-2462
-12574,-1326,2222,226,-6974,-2740
-12544,-2284,2258,-364,-6464,-3500
-12652,-2066,2102,-858,-5780,-4010
-12794,-1816,2744,-1204,-4246,-4246
-12488,-1486,3124,-1174,-3368,-4420
-12232,-1022,3918,-1496,-3002,-4372
-12630,-1506,4362,-1554,-3286,-4036
-13422,-2256,4638,-1454,-3028,-3838
-14176,-3556,4974,-1620,-2502,-4076
-14616,-3368,4658,-1694,-2260,-4922
-15178,-3234,4704,-1692,-1852,-5262
-14868,-3938,5434,-1034,-1294,-5498
-14422,-4716,6528,-568,-810,-6028
-13880,-3394,6152,88,-1928,-5936
-14362,-5266,5218,270,-3022,-5358
-14808,-5792,4806,-644,-2950,-5286
-14992,-6058,5014,-1620,-2350,-5342
-14994,-5738,5446,-2078,-1530,-5474
-15082,-4984,4774,-1586,-1328,-4958
-15396,-5382,5108,-810,-464,-4310
-14688,-3782,5410,108,384,-4182
-13556,-3794,6350,650,-268,-3330
-14314,-5828,6542,1396,-1312,-1810
-14956,-6312,5644,1616,-1692,-1652
-15532,-7422,5660,1250,-1740,-1212
-16382,-8072,5520,376,-796,-896
-15492,-6886,4888,-202,118,-1258
-15626,-6734,6220,-424,580,-410
-16188,-6400,6210,-650,166,158
-15952,-5660,5386,-336,330,688
-15496,-5924,5622,30,940,1240
