ax,ay,az,gx,gy,gz
-15768,1058,2718,2820,-684,378
-16550,1622,3242,3706,-988,172
-16898,3178,3810,4236,-1680,494
-17028,3570,3916,5104,-2450,1002
-16458,2882,3318,5284,-3184,1358
-16014,2394,2338,5170,-3408,1330
-15732,2228,1544,4558,-2978,1084
-15856,2228,1440,3790,-2330,884
-15982,1626,1354,2558,-1614,356
-16186,1482,1450,1600,-850,-400
-16074,2188,1536,618,-28,-1028
-15358,2920,1836,314,794,-1534
-15158,2662,2236,56,1166,-2194
-15030,2372,2934,-236,1208,-3000
-15330,2484,4400,-394,1010,-3448
-17784,1414,7594,562,-320,-2140
-19576,3680,6462,898,-3486,102
-18320,4708,2288,2286,-3504,2264
-15718,2468,2870,3136,128,2422
-13936,1264,4302,2514,1272,1546
-13108,-624,5330,1234,472,-96
-13644,-800,5426,38,-608,-984
-14466,-272,4780,-468,-1122,-920
-16400,-598,4400,-480,-1644,-486
-18478,-2052,3490,-332,-1658,-822
-19298,-2946,3010,-1208,-888,-2346
-18012,-2342,2374,-1928,-916,-3362
-16216,30,1196,-1654,-1958,-3672
-16168,1450,-96,-104,-1910,-3156
-16098,1820,302,710,-858,-1624
-14548,512,2562,1596,170,892
-13344,-1010,3082,2362,322,2162
-13740,-2816,5154,2132,-422,3014
-16700,-2566,7732,1536,-2238,2162
-20612,-2626,5990,-850,-6014,-1380
-19738,926,1040,-3374,-3478,-2142
-17764,1724,1308,-2942,964,-876
-14472,386,4104,-2108,3672,-48
-12690,-52,5610,-1566,2270,-158
-12854,-42,5702,-1242,-584,120
-14796,-334,4954,-1096,-2080,82
-17230,622,4054,-1134,-2088,120
-18888,1932,2886,-760,-172,628
-18262,2174,3142,-656,1812,1070
-15852,1256,4006,186,2984,704
-14568,826,4802,520,2286,384
-14574,-420,4630,974,682,-356
-15338,-630,4334,662,-362,-528
-16154,-90,3912,282,-602,-434
-16796,986,3568,216,-154,42
