ax,ay,az,gx,gy,gz
-16364,454,2404,336,-312,-36
-16410,484,2554,494,-182,-28
-16332,490,2610,640,-62,6
-16256,302,2632,624,-44,36
-16316,136,2630,572,-44,30
-16418,18,2484,482,-22,36
-16374,-24,2460,358,100,98
-16246,-148,2556,212,166,118
-16272,-362,2450,-30,-62,100
-16326,-434,2238,-248,-220,136
-16324,-444,2248,-466,-204,230
-16306,-312,2230,-502,-146,232
-16148,-226,2174,-592,-94,218
-16230,-294,2384,-744,-108,180
-16352,-216,2370,-956,-78,132
-16266,32,2304,-920,214,94
-16102,98,2512,-874,238,0
-16176,56,2542,-846,78,-82
-16204,100,2418,-834,74,-124
-16288,238,2412,-748,224,-216
-16274,418,2544,-534,478,-366
-16234,490,2622,-272,532,-438
-16400,646,2680,52,466,-468
-16576,690,2596,288,494,-384
-16460,574,2588,470,622,-252
-16282,394,2750,568,510,-188
-16322,294,2684,566,230,-140
-16400,330,2594,614,106,-2
-16330,278,2556,612,6,134
-16226,212,2560,524,-134,214
-16206,160,2606,430,-244,212
-16294,126,2454,272,-288,152
-16408,112,2440,134,-240,104
-16390,104,2430,-6,-176,72
-16308,242,2424,-134,-142,40
-16350,302,2372,-150,-108,-4
-16364,426,2374,-94,38,16
-16248,480,2428,4,88,18
-16244,378,2394,112,86,-24
-16272,286,2280,308,126,-70
-16230,244,2140,534,160,-100
-16212,88,2254,616,92,-132
-16312,-240,2246,572,68,-118
-16374,-578,2196,252,84,-120
-16310,-746,2006,-80,114,-182
-16306,-736,1838,-392,208,-248
-16348,-604,1786,-854,340,-290
-16428,-554,1836,-1228,352,-268
-16550,-190,1900,-1636,384,-236
-16496,-184,1998,-1958,414,-102
