ax,ay,az,gx,gy,gz
-336,-12410,-8782,502,-1470,-548
-928,-12954,-8428,392,-1160,-184
-1330,-14792,-8052,152,-262,226
-1292,-15690,-8030,6,216,126
-1282,-15564,-7936,-46,664,38
-934,-15548,-7312,-570,1104,110
-318,-15452,-7304,-1180,1080,66
468,-15256,-8026,-1382,810,42
954,-13806,-8630,-1146,428,216
1030,-11702,-9240,-318,-394,430
364,-11762,-9450,538,-1338,104
-652,-12116,-8620,454,-1466,-376
-1398,-13152,-8528,348,-1402,-274
-1800,-14540,-8454,88,-646,70
-1696,-15716,-8000,-204,390,50
-1362,-15588,-8124,-282,656,-100
-692,-15100,-7868,-594,1050,-112
-160,-14554,-8026,-766,964,-184
64,-14274,-8132,-860,724,-210
296,-14066,-8240,-1140,458,-244
418,-13486,-8490,-1094,-32,-126
180,-13152,-8674,-922,-372,-14
-66,-13486,-8756,-748,-582,-234
-156,-13910,-8834,-666,-806,-490
104,-13914,-8588,-674,-1228,-666
-102,-13116,-9060,-386,-1570,-802
-638,-12998,-9408,-22,-1270,-776
-612,-13106,-9342,236,-1062,-646
-340,-12994,-9400,894,-1014,-512
-546,-13178,-9022,1366,-858,-336
-850,-13616,-8946,1730,-724,-372
-872,-13784,-9034,1890,-460,-440
-644,-13888,-8786,2150,-260,-508
-208,-13770,-8800,2676,-438,-624
70,-13320,-8674,3330,-612,-584
286,-13172,-8062,3724,-940,-508
296,-13826,-7516,3854,-1336,-476
184,-14710,-7302,3832,-1874,-530
-190,-15036,-7714,3860,-2114,-658
-264,-14596,-7960,4242,-1984,-660
180,-14084,-7850,5016,-2232,-558
120,-13702,-7460,5436,-2552,-552
-70,-13560,-6906,5700,-2686,-472
-348,-14194,-6424,5774,-2774,-272
-1042,-14976,-5794,5476,-2586,-312
-1234,-15796,-5714,5060,-1774,-434
-252,-15864,-5814,4714,-1160,-232
1312,-16024,-5460,4216,-1394,138
1370,-16316,-4508,3724,-2218,724
390,-16646,-3854,3198,-3304,1020
