ax,ay,az,gx,gy,gz
-15882,1526,3714,1900,520,-16
-15784,1378,3518,1932,396,-24
-15876,1282,3550,1798,352,-84
-15964,1290,3712,1664,306,-140
-16062,1296,3680,1598,240,-14
-15968,1344,3622,1594,168,64
-15892,1242,3726,1562,78,82
-15828,1156,3784,1476,-68,94
-15820,1190,3756,1412,-202,96
-15936,1198,3684,1344,-338,42
-16008,1238,3708,1254,-336,-60
-16060,1444,3706,1118,-206,-156
-16070,1402,3744,1104,-134,-214
-15986,1502,3798,1072,-164,-140
-16022,1328,3898,1108,-206,-54
-15992,1294,3924,1170,-240,-90
-15888,1432,3784,1090,-372,-166
-15844,1388,3726,1080,-436,-122
-15782,1356,3808,988,-442,-202
-15796,1276,3986,794,-528,-342
-15788,1356,3998,604,-634,-536
-15816,1446,3890,526,-826,-496
-15782,1618,3932,546,-904,-434
-15872,1550,4112,570,-1052,-446
-15952,1514,4188,608,-1144,-398
-15976,1536,4252,700,-1166,-308
-15822,1704,4442,894,-1166,-290
-15854,1802,4644,1054,-1250,-280
-15982,1736,4596,1094,-1312,-278
-16054,1652,4384,1006,-1228,-246
-16156,1468,4200,776,-830,-130
-15990,1494,4106,602,-428,-66
-15828,1426,4256,420,-250,-72
-15704,1592,4104,246,-478,-168
-15768,1644,4036,76,-702,-276
-15758,1536,3764,-126,-816,-384
-15702,1574,3792,-304,-1060,-494
-15628,1842,3918,-376,-1590,-558
-15584,2304,3956,-430,-2012,-548
-15676,2518,4082,-440,-2150,-482
-15920,2562,3978,-568,-2092,-410
-16088,2348,3868,-728,-1776,-296
-16090,1780,3648,-1214,-1366,-122
-16126,1212,3412,-1786,-880,-176
-16148,1032,3576,-2246,-360,-378
-16396,782,4366,-2798,216,-460
-16570,546,4698,-3248,290,-138
-16182,452,3628,-3794,-312,426
-15748,760,3480,-3916,-518,538
-15396,1476,4710,-3512,-658,740
