ax,ay,az,gx,gy,gz
-16194,-2242,938,-144,514,992
-17958,-1690,1012,-1382,1728,2390
-16970,-2182,1438,-2566,908,3466
-18412,-580,3244,-4202,-3458,5314
-17820,-1208,3108,-4896,-6742,7408
-15296,-1726,2986,-1772,-5712,5644
-14976,-646,2582,-838,-4234,4538
-14440,-458,2580,-56,-3162,2950
-15098,146,3034,600,-2590,2094
-14984,-570,1918,476,-2772,2232
-14736,-1728,1696,44,-1198,504
-15680,-412,3050,1174,880,-534
-16046,524,4176,2120,892,318
-16496,910,5162,2672,-1634,1286
-16426,834,4730,3046,-3970,2404
-13408,994,3964,2112,-3946,1622
-20606,1760,4784,1600,-5476,2446
-15572,-1886,756,1896,-4984,2228
-14696,-420,48,916,-258,368
-15052,824,1438,508,4798,612
-15182,922,3084,454,6412,2136
-15750,592,4268,1190,5512,3198
-15724,456,4854,1824,2910,4840
-16504,610,4362,2318,770,4594
-16506,884,3704,1568,-764,3648
-16956,358,3208,250,-472,2758
-16406,768,2164,-1270,1298,328
-16056,1656,1458,-2538,3002,838
-16872,1290,-138,-5302,5738,-116
-15598,2418,-1152,-9796,11906,-1310
-14850,-266,1432,-2120,14622,-1308
-16168,1174,-3838,330,20590,-914
-14682,-1542,-4722,1626,27808,-3228
-15032,-1456,-4604,2954,32767,-6044
-14798,-602,-4474,830,32767,-8432
-14682,-440,-3554,-2030,32767,-10254
-13730,1838,-1674,-2198,31380,-11626
-13308,2136,-234,-2574,26442,-10596
-12448,962,-512,1150,18780,-10664
-12426,458,-2608,8236,12880,-11970
-12076,546,-5684,11158,7992,-12234
-11572,278,-8266,9878,4676,-10210
-12498,-994,-9876,9816,4900,-7866
-11204,-2574,-12916,7996,7644,-2884
-10000,-5438,-13920,5716,7848,-560
-12126,-5042,-15858,6212,10622,196
-13698,-4352,-15402,-1334,6264,8552
-11312,-6912,-15332,-2148,8238,8814
-10414,-6092,-15948,3466,15264,3374
-12826,-4348,-15782,1504,15008,2912
