ax,ay,az,gx,gy,gz
-24,-2092,-17244,136,1536,-3258
1166,-1400,-17272,2324,616,-2030
582,-2376,-17886,3482,-1588,-1768
570,-2608,-17062,5428,-990,-1104
224,-2958,-15900,6166,-130,-966
-1046,-3344,-17084,8922,-734,-1814
2324,-2240,-16820,6724,620,-2092
1572,-3320,-17382,4982,4652,-3142
1610,-4482,-16706,4232,7882,-3204
1490,-4812,-16234,4028,8586,-2848
1936,-4742,-16744,5196,8048,-1558
2904,-5322,-15490,6064,8346,-878
3268,-5418,-13302,3938,7250,-414
3280,-5790,-13634,2104,3670,1064
2804,-7242,-14740,3726,1898,1142
1472,-6888,-14646,4482,1972,496
2612,-7282,-14208,1764,2490,-2738
2672,-7580,-13180,-1402,3922,-5398
3524,-7850,-12714,-526,2364,-9170
3360,-7478,-12736,546,-1898,-10304
4536,-6362,-14592,1866,-3806,-7384
5164,-5886,-15898,4272,-650,-2010
640,-9092,-14676,8274,-596,-3558
2356,-7990,-12614,5760,-3446,-9610
4864,-6518,-14158,4584,-254,-10372
4240,-6444,-15442,3932,-2566,-6046
2962,-4532,-15656,7862,2900,-4532
3914,-5742,-12778,11428,3346,-3144
4698,-6062,-9952,5328,-440,-5170
2366,-5040,-13348,-1782,-3804,-6432
3840,-3724,-14804,340,-4342,-5794
5124,-3362,-14002,1932,-2136,-6352
3436,-3116,-14094,4698,-934,-6374
4452,-3748,-14936,5426,788,-6514
5338,-2928,-13834,5034,-304,-4098
5468,-3698,-12456,4758,-3336,-1680
5686,-4386,-12752,7362,-5274,-1016
4258,-4748,-14366,7750,-6264,80
5300,-5520,-14994,5848,-5222,-16
5522,-3560,-16192,3458,-2602,-480
5822,-5220,-16354,196,900,-1984
5476,-5940,-14560,2542,1990,-4406
6264,-4968,-12730,12352,4344,-6020
4968,-5472,-14864,17792,4852,-4610
3930,-5488,-14412,9164,3932,-1470
5542,-5590,-10550,9016,3038,5130
6516,-8564,-11226,13754,1452,4912
5174,-13770,-14428,11352,3370,1834
5086,-10710,-11438,8804,2606,-1012
5596,-8748,-10606,13354,3418,-2866
