ax,ay,az,gx,gy,gz
-13974,-2864,4522,-1868,-2190,970
-15412,-1354,3904,-3350,-1812,748
-16740,352,3088,-3444,30,702
-16964,1124,4160,-2698,2114,332
-16224,1022,5298,-2002,1908,134
-15240,624,5224,-1546,342,282
-15092,116,4710,-1334,-446,476
-15128,-154,4764,-1054,-810,398
-15620,-142,4702,-1088,-1298,86
-16516,-82,4138,-814,-1074,-174
-16916,516,3714,-478,418,-166
-16230,402,4040,-414,1252,-66
-15476,20,4826,-502,1070,-48
-15292,52,4906,-358,510,-218
-15474,166,4704,-176,64,-286
-15692,186,4738,-166,-216,-330
-16114,74,4708,-162,-582,-394
-16162,186,4266,228,-108,-572
-15718,246,4342,648,530,-718
-15452,198,4736,952,410,-710
-15574,-310,4802,1166,10,-760
-15768,-480,4644,1428,-140,-1208
-15982,-374,4612,1832,-182,-1566
-16142,-746,4622,2126,-2,-1632
-16114,-942,4582,2422,246,-1806
-15868,-936,4636,2802,306,-2064
-15724,-1432,4872,3318,456,-2500
-15748,-1578,5150,3690,434,-2794
-15736,-1768,5206,4092,100,-3032
-15676,-1434,5004,5026,-364,-3556
-15798,-1634,4832,5842,-198,-4166
-15650,-2166,4708,6468,-90,-5316
-15472,-2552,4750,6754,-210,-6116
-15182,-2882,4518,7256,54,-6844
-14224,-3020,4896,7700,474,-7490
-13008,-2886,4828,7924,-402,-8508
-13074,-2750,4346,7992,-2034,-9330
-13026,-3084,3596,8648,-2670,-9960
-11926,-3164,3072,8562,-2850,-11140
-11902,-1580,2224,7628,-4354,-11710
-14432,-3156,2810,8050,-6050,-10374
-14848,-2768,3584,7304,-4594,-10258
-13542,-3616,2860,6638,-3210,-10040
-13068,-4466,4820,5968,-3876,-9326
-13652,-5074,6056,4552,-4940,-9298
-14466,-7258,6110,3322,-4684,-9162
-14056,-7516,7236,1266,-3990,-9650
-13992,-6514,7764,950,-5328,-10356
-12904,-4648,7350,-402,-5412,-10872
-11642,-1682,8314,-92,-6346,-10562
