ax,ay,az,gx,gy,gz
-15830,-562,4698,54,-170,-28
-15860,-502,4634,60,-132,-14
-15796,-468,4600,92,-74,-4
-15782,-482,4676,112,-66,8
-15776,-450,4638,128,-46,-40
-15858,-460,4584,142,4,-32
-15884,-468,4548,142,8,12
-15900,-446,4492,110,68,82
-15850,-482,4574,40,98,76
-15770,-502,4606,30,72,20
-15790,-484,4638,38,-28,-4
-15772,-478,4580,18,-32,6
-15724,-462,4606,50,-10,24
-15768,-466,4668,70,-62,6
-15846,-492,4604,90,-88,12
-15842,-554,4600,84,-66,58
-15796,-560,4614,42,-62,42
-15800,-538,4622,28,-44,6
-15822,-572,4604,30,-24,8
-15826,-532,4586,2,-44,-16
-15818,-522,4572,16,-48,20
-15796,-550,4672,-16,-84,34
-15856,-566,4684,30,-126,38
-15940,-536,4640,10,-134,68
-15884,-520,4570,-24,-90,124
-15790,-588,4626,-104,-58,190
-15716,-772,4790,-292,-70,200
-15730,-854,4732,-450,-122,160
-15842,-802,4648,-604,-28,132
-15868,-668,4574,-646,16,160
-15860,-472,4556,-652,40,186
-15784,-268,4646,-520,114,158
-15768,-234,4766,-316,114,116
-15758,-220,4692,-70,72,52
-15742,-186,4632,166,104,46
-15712,-298,4682,440,130,32
-15770,-414,4700,554,48,0
-15872,-502,4640,590,-10,-2
-15802,-622,4658,570,50,18
-15670,-690,4684,516,52,28
-15764,-700,4740,402,-56,-32
-15852,-698,4702,252,-72,-60
-15738,-640,4636,130,0,0
-15686,-566,4760,76,-16,-2
-15764,-600,4714,50,-106,-18
-15842,-500,4628,22,-150,-36
-15808,-458,4670,0,-82,-10
-15806,-432,4746,44,-114,-18
-15746,-454,4716,80,-136,-44
-15714,-448,4744,130,-124,-70
