ax,ay,az,gx,gy,gz
-16256,1282,4502,-920,1946,-2154
-15766,1318,5404,-1196,2580,-2546
-15154,744,5306,-1554,2594,-2726
-14944,-308,5312,-1868,2448,-3354
-15030,-286,5544,-2178,2568,-4096
-15506,362,6166,-2476,3038,-4062
-16508,-1282,7238,-2210,2254,-3330
-16802,164,6368,-1784,472,-2548
-16544,1316,4622,-914,412,-1694
-15646,18,4420,-1100,1480,-2010
-15044,-1290,5234,-1458,1032,-2846
-15498,-1278,4562,-1684,-164,-3406
-17126,-720,3220,-1332,-86,-3556
-18828,526,1712,-14,1936,-3510
-18544,-78,938,440,4790,-2636
-16870,-936,2252,94,6704,-1206
-15494,-2276,4416,-676,5310,-470
-15250,-1980,4828,-182,1698,-1978
-15784,-1216,2892,-96,-484,-2720
-16834,-1218,1970,306,120,-3030
-17138,-2180,1998,-226,2222,-2262
-16996,-3362,2394,-104,3012,-2592
-16578,-3406,2528,-458,2910,-2622
-16234,-2396,2224,-416,2804,-2426
-15916,-1868,2338,-276,3366,-1920
-15440,-2092,2408,-106,3846,-1642
-15566,-1962,1968,512,3572,-1688
-15776,-1516,1422,986,3570,-1732
-15430,-1448,1732,1080,3898,-1266
-15006,-2562,2540,1062,2852,-734
-15292,-3274,2464,686,1550,-760
-16026,-3626,1792,232,690,-920
-17074,-4024,1644,-1008,1712,-650
-17250,-3968,2316,-2330,1608,-376
-16616,-3030,2004,-2884,442,-688
-15868,-1372,1066,-2140,444,-992
-14548,-1288,760,-1078,1112,-290
-14204,-1690,998,-382,390,-202
-14948,-2470,902,190,-814,-276
-16384,-2156,304,824,-1122,-248
-16486,-1904,244,1918,-356,44
-15490,-2852,436,2864,368,240
-14678,-3400,1136,3158,-30,540
-15284,-4172,1622,2756,-1444,340
-16380,-3260,684,2054,-1972,134
-15870,-3416,1260,2110,-1308,562
-15852,-4194,2376,1862,-1932,-36
-16356,-3460,2300,714,-2298,-184
-15064,-2718,2042,-206,-2192,732
-13814,-2694,2166,-330,-1940,1614
