ax,ay,az,gx,gy,gz
-710,-13564,-9094,150,-72,12
-660,-13626,-9066,170,-40,20
-622,-13622,-8926,170,-44,40
-676,-13602,-8950,148,-20,30
-750,-13608,-8968,156,20,42
-710,-13774,-8950,166,80,68
-544,-13782,-8830,204,104,108
-520,-13756,-8868,124,18,134
-582,-13758,-8970,36,10,98
-698,-13700,-8926,4,-62,48
-636,-13872,-8844,-60,16,40
-496,-13792,-8852,-112,-60,2
-660,-13614,-8916,-70,-102,-4
-784,-13516,-9062,-82,-116,-10
-768,-13502,-9030,-68,-30,-32
-596,-13666,-9042,-72,-70,-54
-522,-13724,-8936,-30,-82,-30
-638,-13630,-8980,-2,-42,-6
-702,-13602,-8968,-76,-14,18
-654,-13600,-9048,-74,-38,30
-638,-13608,-9018,-46,-8,42
-684,-13600,-9040,6,20,48
-688,-13560,-8962,10,42,58
-698,-13594,-9030,0,40,36
-690,-13674,-8990,20,24,40
-676,-13688,-8958,26,14,32
-678,-13686,-9000,6,-34,-14
-656,-13650,-8968,-4,-36,-30
-598,-13626,-8984,-18,-18,-12
-596,-13624,-8944,-10,-18,2
-636,-13658,-9010,-28,-26,2
-638,-13664,-8986,-66,-18,18
-630,-13634,-8990,-58,6,44
-602,-13688,-8984,-50,0,58
-682,-13708,-9010,-42,-4,42
-650,-13636,-8978,-72,-24,24
-690,-13586,-9036,-42,-26,20
-658,-13688,-8978,-58,20,24
-664,-13598,-9002,-60,-22,36
-656,-13562,-9076,-50,-98,14
-774,-13470,-9184,38,-134,-42
-730,-13596,-9012,28,-92,-70
-642,-13714,-9006,46,-80,-74
-588,-13676,-9006,18,-36,-30
-518,-13616,-9012,16,-24,20
-652,-13608,-9064,-2,-34,16
-708,-13580,-9026,0,-20,-4
-660,-13610,-8996,-36,0,0
-598,-13636,-8988,-48,-58,-2
-646,-13652,-9002,-62,-128,-44
