ax,ay,az,gx,gy,gz
-15774,3384,-3548,40,-110,-204
-15838,3300,-3646,22,120,-228
-15806,3196,-3664,204,-34,-652
-15680,3144,-3550,220,-212,-630
-15566,3086,-3490,92,-322,-256
-15426,2992,-3476,44,-250,178
-15436,2956,-3456,114,-226,184
-15396,3002,-3314,254,-246,174
-15516,3134,-3384,206,-42,400
-15700,3166,-3328,122,102,568
-15896,3316,-3322,-12,138,630
-16144,3438,-3394,-16,228,550
-16200,3596,-3408,-28,14,90
-16044,3588,-3402,-112,-2,-100
-15742,3520,-3424,-206,178,-154
-15530,3392,-3414,-254,200,-278
-15392,3346,-3484,-332,198,-364
-15392,3174,-3542,-252,192,-124
-15468,3136,-3534,-244,76,184
-15622,3070,-3646,-176,56,542
-15614,3162,-3606,-108,-58,578
-15716,3202,-3628,-48,94,540
-15804,3202,-3728,74,282,406
-15878,3216,-3658,248,172,138
-15724,3340,-3522,226,-150,286
-15466,3294,-3400,48,-268,716
-15494,3330,-3362,138,-262,1022
-15568,3496,-3210,106,-270,1062
-15652,3610,-3256,-38,-204,1094
-15762,3734,-3246,-92,8,982
-15942,3790,-3336,-144,142,760
-16006,3850,-3344,-204,56,344
-16016,3828,-3472,-312,122,262
-16030,3796,-3598,-294,196,90
-16026,3672,-3556,-286,-12,-84
-15916,3604,-3608,-354,-288,2
-15770,3520,-3542,-390,-530,88
-15604,3494,-3484,-408,-582,102
-15574,3476,-3360,-434,-358,-64
-15662,3306,-3450,26,40,-242
-15778,3394,-3520,528,480,-696
-15854,3516,-3458,796,374,-926
-15874,3772,-3558,578,122,-610
-15644,3524,-3314,184,-58,-136
-15582,3496,-3406,242,260,-32
-15658,3710,-3578,402,942,-296
-15676,3546,-3482,550,838,-830
-15678,3770,-3634,492,744,-1018
-15724,3804,-3592,156,924,-676
-15786,3682,-3600,-104,660,-412
