ax,ay,az,gx,gy,gz
-15286,1558,4596,2960,-934,-1252
-15744,868,4544,3128,-1620,-1064
-16824,-124,4162,2878,-1626,-748
-17466,-192,3948,2410,-916,-510
-17294,-420,3536,2170,250,-172
-16168,-284,3652,1524,1468,34
-15794,-200,3758,1034,1514,158
-15866,-272,3130,404,1276,138
-15782,-450,2840,120,1482,92
-15628,-738,3238,-274,1612,50
-16198,-1242,3598,-876,802,-316
-16758,-346,3350,-1024,194,-564
-17088,-40,2738,-902,596,-654
-17150,-106,2746,-624,1224,-676
-17242,-696,2856,-530,1498,-868
-17038,-1110,2772,-940,1238,-1336
-16418,-966,2284,-1358,1048,-1668
-15744,-754,2518,-1678,814,-1636
-15464,-612,2708,-1896,242,-1502
-15734,-208,2438,-1904,-718,-1678
-16626,424,2008,-1772,-840,-1884
-17470,812,1676,-1142,118,-1872
-17194,794,2206,-652,1090,-1838
-16560,464,2376,-46,1402,-1478
-15356,182,2128,502,826,-1274
-14988,90,2006,856,68,-1208
-15264,54,2152,1240,-516,-964
-15676,-244,2410,1486,-738,-578
-16172,-658,2264,1472,-870,-126
-16718,-1346,2220,1046,-398,362
-16764,-1676,2338,464,388,728
-16194,-1564,2742,-278,1068,940
-15740,-1522,2972,-990,930,1334
-15834,-1762,3156,-1746,550,1562
-16086,-1674,3212,-2560,602,1714
-16072,-1302,3106,-3126,298,1904
-15932,-1476,2926,-3334,26,2004
-15788,-1686,2948,-3414,-100,1830
-15878,-1516,3384,-3750,-452,1500
-15684,-866,2702,-3866,-1124,1642
-15780,-856,2444,-3290,-1296,1926
-15854,-784,2824,-2946,-1220,2224
-16296,164,3792,-2240,-1596,2164
-17408,642,4154,-1620,-2578,1760
-17846,422,4002,-1450,-2370,1030
-16478,-910,3948,-494,-1084,256
-15370,-1800,4732,-210,-636,-170
-14930,-1660,4750,18,-1454,-826
-15242,-1290,4068,96,-1598,-1068
-15342,-208,3670,378,-870,-1052
