ax,ay,az,gx,gy,gz
-12674,6490,-8234,36,-10,16
-12682,6464,-8198,22,2,12
-12666,6486,-8190,6,-12,14
-12624,6496,-8222,10,-2,8
-12624,6498,-8220,24,4,16
-12640,6492,-8202,28,8,26
-12618,6556,-8238,20,-14,0
-12626,6540,-8214,20,-44,-2
-12632,6550,-8200,-10,-90,-2
-12630,6546,-8220,-6,-70,-6
-12642,6520,-8242,24,-64,-8
-12636,6544,-8244,-8,-106,-16
-12674,6498,-8232,-2,-82,-6
-12654,6472,-8210,-20,-92,10
-12678,6440,-8212,-28,-98,0
-12634,6484,-8184,-38,-98,-2
-12638,6512,-8156,-56,-92,-8
-12660,6518,-8220,-38,-98,-18
-12660,6542,-8204,-36,-116,-18
-12664,6522,-8158,-42,-104,-22
-12698,6520,-8148,-44,-84,0
-12692,6530,-8182,-34,-106,6
-12686,6574,-8184,-24,-110,-14
-12674,6562,-8172,4,-82,-10
-12628,6516,-8202,8,-104,-2
-12650,6510,-8164,-28,-130,8
-12684,6502,-8128,-44,-124,-8
-12690,6530,-8142,-46,-94,-10
-12700,6506,-8156,-20,-68,-14
-12712,6494,-8136,-20,-82,-26
-12722,6502,-8108,-64,-102,14
-12714,6546,-8126,-58,-82,2
-12688,6556,-8118,-26,-86,-2
-12688,6552,-8136,-6,-112,-8
-12700,6546,-8122,-18,-124,-6
-12734,6556,-8102,-48,-116,4
-12744,6566,-8106,-30,-90,16
-12710,6508,-8090,4,-52,16
-12698,6542,-8104,24,-68,10
-12740,6556,-8106,-2,-88,-2
-12748,6522,-8100,2,-66,4
-12724,6524,-8102,12,-56,20
-12690,6504,-8068,-10,-50,22
-12714,6514,-8076,-12,-30,20
-12714,6500,-8126,-12,-50,26
-12780,6510,-8074,-4,-32,20
-12746,6528,-8076,22,-12,14
-12700,6548,-8090,26,0,14
-12690,6534,-8102,-6,-40,14
-12708,6562,-8094,6,-18,16
