ax,ay,az,gx,gy,gz
-15082,-878,1098,-1500,-2048,-364
-16848,-1074,-46,-406,-1900,-344
-17878,-1160,-110,-522,-870,-374
-18192,-2704,166,-1166,566,-472
-17528,-3152,916,-1892,764,-990
-16700,-2408,1596,-3188,-86,-1290
-16512,-1648,1080,-3884,-610,-1136
-16954,-1036,192,-3754,-2,-1096
-16564,-856,602,-2972,720,-1212
-15716,-896,1332,-2594,1052,-1282
-14690,-1112,1976,-2674,268,-908
-14588,-1674,2236,-2482,-972,-692
-15118,-1148,2002,-2502,-2218,-320
-15822,-926,1632,-2102,-2654,-364
-16622,-692,1350,-1850,-2568,-318
-16808,-1020,932,-1552,-1904,-224
-16706,-1324,1354,-1552,-1554,160
-16340,-1878,1750,-1848,-1586,508
-16022,-1878,1858,-2202,-1830,670
-15866,-1844,1846,-2426,-2096,754
-15786,-1622,1980,-2496,-2192,842
-15876,-1526,2058,-2296,-2110,994
-15982,-1336,2696,-1858,-1666,1138
-16056,-1148,2700,-1442,-1546,1324
-16154,-1380,2450,-1056,-1344,1634
-16010,-1792,2542,-808,-946,2160
-15894,-2628,3000,-1060,-586,2822
-15788,-1172,3602,-440,-776,2472
-16588,-1866,3600,-74,-1694,1956
-17072,-296,3148,210,-2220,934
-17154,414,3320,24,-1838,216
-15850,-276,4004,-254,-1572,218
-14888,-690,4616,-98,-1624,470
-14374,-1382,4148,516,-2520,900
-15592,-1898,3290,1154,-3064,488
-17786,-944,3108,1208,-3316,-364
-19222,1046,1518,418,-2274,-722
-18482,1372,1048,130,40,-318
-16506,876,2438,480,1898,-120
-15180,546,3362,1010,1448,-338
-15004,744,3130,1614,100,-526
-16002,312,1882,2170,-720,-724
-16694,812,1680,2260,-290,-616
-16890,632,2204,2304,334,-402
-16718,544,2520,2358,586,-378
-16696,822,2628,2644,792,-478
-16446,666,2828,2852,1168,-532
-15960,698,3164,2920,1038,-392
-15874,262,2746,2886,412,-188
-16400,220,2516,2814,326,58
