ax,ay,az,gx,gy,gz
-13600,-858,12352,4768,-12716,-12966
-16166,-1984,10758,6562,-13768,-12432
-14484,-82,4008,10056,-12970,-12424
-13392,2138,5078,10482,-10670,-10558
-14212,-60,4744,11158,-8758,-10482
-11720,-434,3958,8234,-5220,-13288
-4914,-7284,5596,2164,-5844,-18284
716,-7890,4280,-3992,-12068,-18522
-5018,-17052,8804,-3734,-11650,-14348
-4182,-24148,16732,-13734,1082,-10484
2150,-22558,16506,-24756,5714,-6038
-136,-23022,14182,-29808,1560,5486
-3392,-30388,8916,-32766,6360,7832
-3138,-27588,8868,-32766,10502,6796
-670,-21118,9110,-32766,8694,7676
-1436,-15808,11876,-32766,5180,8272
-3142,-5466,13838,-32766,-238,8570
848,-1968,6406,-23552,-2580,9062
-1894,-10424,-46,-9426,2138,9792
-18124,-24204,418,-4868,7214,5146
-22978,-30756,-2078,-2742,14134,-9118
-9368,-32766,-3214,-7986,23898,-7938
576,-32766,8620,-1514,32767,16300
-3798,-29416,29654,-11278,-6896,-14554
-5432,21242,12854,-10372,-20864,-14654
-17502,7124,-26222,7712,-6890,3520
-19190,-19874,-17570,6766,7964,4014
-7046,-27370,-7912,-4996,11930,-466
-3916,-25506,-4356,-10836,8364,-2704
-4748,-15306,-5446,-14602,1504,-3140
-6156,-4014,-6282,-11674,2176,-1906
-6250,-4146,-8926,-5278,3378,2756
-6826,-11826,-8808,-1814,2442,3280
-6362,-13622,-9424,-126,1260,1652
-5476,-12354,-8100,1202,1744,2234
-7666,-12496,-5770,1220,1524,2214
-8596,-11748,-7000,362,1938,2394
-9028,-13186,-6420,586,4576,3298
-9032,-15376,-4574,52,6148,2594
-7146,-15754,-4296,-1164,5382,1054
-7672,-16338,-3426,-2274,3982,-72
-8788,-15688,-3440,-2716,2700,-1552
-8696,-13412,-4146,-2170,2272,-2832
-7604,-11264,-4534,-1534,2474,-3128
-7380,-11474,-5178,-1738,1956,-3976
-7666,-13966,-6182,-1504,1376,-5778
-7180,-12408,-6656,-1440,1250,-7276
-7438,-11870,-6112,-802,924,-7444
-7498,-12706,-6112,-1318,890,-7618
-6298,-12034,-7426,-1314,1086,-7720
