ax,ay,az,gx,gy,gz
-16032,296,4364,-438,660,-290
-16114,202,4374,-518,806,-298
-16084,148,4244,-688,834,-322
-16064,-44,4252,-732,984,-440
-16102,2,4444,-766,1190,-588
-16086,-32,4288,-806,1110,-620
-16168,-50,4106,-976,1042,-710
-16150,-132,3878,-1106,1230,-700
-16144,-210,4092,-1108,1502,-726
-16138,-520,4246,-1178,1622,-822
-16150,-754,3980,-1368,1454,-1038
-16474,-836,3738,-1520,1448,-1298
-16656,-800,3602,-1496,1568,-1516
-16694,-548,3590,-1378,1890,-1690
-16526,-820,3440,-1268,2042,-1956
-16660,-1032,3318,-1094,1948,-2316
-16746,-384,2970,-842,2286,-2624
-16566,-284,2892,-262,2952,-2782
-16118,-1090,2880,250,3196,-2924
-16082,-1260,2952,230,2698,-3354
-16120,-842,2608,490,2110,-3542
-16086,-320,2372,1240,2106,-3458
-16090,-698,2398,1894,2134,-3558
-16046,-1088,2616,2546,1210,-4066
-16220,-764,2452,3422,448,-4508
-16380,-740,2524,4808,794,-4710
-15978,-1186,2992,6022,996,-5058
-15680,-1964,3000,7038,606,-5756
-15644,-2194,3254,8404,-152,-6824
-15546,-2514,3538,9998,-262,-7720
-14828,-3064,4312,12484,-18,-8996
-13322,-3600,4630,14594,72,-10816
-11650,-3378,4998,16882,-490,-12794
-9336,-2430,5068,18992,-1294,-14666
-7696,-2802,5140,19992,-2426,-14592
-6094,-4374,4540,20352,-5840,-13878
-6902,-6116,4516,19750,-9012,-13494
-8766,-6868,3710,19392,-11058,-13556
-8962,-8264,2724,17804,-9656,-13930
-8782,-7394,4294,15460,-9266,-14548
-7400,-7718,4756,13584,-10202,-14136
-7124,-8842,7492,11366,-12330,-14556
-10664,-8522,10818,8838,-16152,-13174
-15646,-9810,10884,5812,-18510,-12638
-18792,-6434,5164,3810,-15282,-11000
-16656,-3714,4264,2950,-9396,-9674
-12392,-1920,9766,2004,-6576,-8592
-8774,-2142,14094,-186,-8546,-9318
-9208,-1324,13754,2198,-12464,-9648
-14398,-1320,11128,5130,-14878,-8440
