ax,ay,az,gx,gy,gz
-16356,1036,3780,-258,-472,28
-16418,1182,3710,-194,-270,2
-16432,1274,3656,-78,8,6
-16418,1268,3790,28,344,44
-16340,1054,3768,178,384,56
-16198,1136,3652,280,538,48
-15920,1172,3656,398,686,28
-15940,1046,3890,514,608,32
-16040,1106,3848,536,440,68
-15950,1004,3628,628,512,126
-15992,1030,3658,698,688,186
-15916,998,3626,706,786,214
-15882,1236,3806,812,882,362
-15966,1076,3998,986,900,428
-15888,792,4060,948,1016,254
-15848,1150,3948,1034,620,-154
-15634,1566,3236,1250,294,-532
-15050,1632,3092,1516,606,-242
-14804,930,3366,1670,120,-74
-14880,590,3406,1622,-848,-264
-15086,930,3550,1388,-1346,-362
-15482,1122,3310,1302,-1732,-408
-15930,694,2870,1292,-1866,-524
-16608,550,2496,1292,-1722,-976
-17378,480,2488,1310,-1566,-1476
-17194,1888,3046,1400,-1106,-1580
-16972,1990,3982,2186,-484,-1082
-16736,814,4770,2606,-806,-810
-16240,316,4966,2318,-1192,-1008
-16442,68,4602,2216,-1682,-1112
-16516,168,4154,1992,-1526,-1316
-16248,560,3964,1872,-910,-1106
-16180,342,3752,1774,-442,-916
-15968,296,3352,1574,124,-750
-15824,-26,3228,1436,668,-584
-15610,88,3526,1036,1082,-394
-15630,-238,4258,792,728,-114
-15810,-314,4544,494,18,-424
-15876,412,4188,-246,-520,-816
-15702,582,4044,-324,-430,-662
-15588,146,4096,-300,-266,-432
-15490,44,4406,-406,-214,-584
-15238,200,4580,-380,-500,-642
-15110,244,4560,-140,-880,-558
-15266,548,4254,-74,-1190,-400
-15420,570,3700,140,-1260,26
-15212,80,4186,-214,-610,332
-15480,-848,6004,-818,-728,272
-16406,-1802,6724,-1738,-2218,-680
-17522,-1082,6052,-3266,-3192,-2464
