ax,ay,az,gx,gy,gz
-16162,224,4622,-40,1170,266
-15794,202,4804,-114,1480,348
-15412,-62,4394,-162,1534,870
-15416,-170,4008,-60,1544,1242
-16148,-136,4074,-4,1820,1016
-16756,42,4154,-22,2922,132
-16188,1360,4016,122,4190,-152
-15786,1168,3286,614,4978,384
-15898,1304,2206,830,5838,1040
-15418,576,2294,800,8736,1338
-13132,-650,2522,884,10914,1276
-11120,-1624,3732,494,10968,1060
-10704,280,3416,-450,6812,1774
-12010,780,942,-92,3924,2794
-13538,358,-574,56,3334,2532
-14810,1246,-82,116,3674,1458
-16686,1578,-450,934,3464,424
-20380,2068,562,1896,4296,-170
-21496,2710,96,1620,4602,906
-18938,1364,-1750,1410,5546,2326
-17396,616,-846,1414,5050,1766
-18160,1716,960,1086,3352,938
-18656,1910,904,976,1966,658
-18496,1876,274,842,1500,590
-18484,1406,-240,784,1196,386
-18286,832,-342,324,1394,520
-17516,-254,-454,-294,1936,462
-16250,6,292,-670,2306,204
-14960,1150,622,-596,1482,156
-14980,1954,504,-570,852,256
-14912,1738,818,-686,568,362
-15094,1284,718,-562,0,16
-16218,1598,-130,-516,-540,-150
-17176,1364,-376,-378,-300,0
-17158,1042,40,-186,222,-126
-17332,1452,-6,-28,82,-164
-17878,1634,-944,18,-48,52
-17656,986,-720,172,324,22
-17254,1328,-96,508,50,-276
-17328,1398,156,304,-536,-244
-17498,1206,-82,-2,-1396,-30
-17592,932,-236,-68,-1530,-204
-17254,1302,444,-298,-1786,-264
-16944,1388,538,-542,-3264,-386
-17248,784,794,-954,-4450,-564
-17884,36,700,-1318,-5426,-1158
-18682,120,1156,-1736,-5726,-1502
-19032,710,976,-2042,-5308,-1522
-18448,1308,704,-2112,-4776,-1480
-17566,1814,682,-2042,-4398,-1468
