ax,ay,az,gx,gy,gz
-15370,-780,5096,-292,142,2004
-15280,-638,5194,-814,420,2780
-14982,-816,5400,-1374,584,3360
-14848,-788,5834,-2108,250,3872
-15260,-1162,5990,-2898,-294,4072
-15858,-1002,5380,-3796,-412,4128
-16234,-434,5184,-3900,44,3902
-16850,-16,5782,-3614,372,3160
-17922,982,6172,-3430,650,1702
-17798,1792,5390,-3176,1744,986
-16402,734,5168,-2452,3300,456
-15176,492,5364,-2224,3492,-124
-14668,262,5688,-2170,3006,-526
-14224,1298,4854,-2528,2624,-100
-14186,2088,4206,-2718,2782,528
-14672,1854,4366,-3378,2798,1868
-15208,846,4808,-4340,2230,2460
-15272,1024,3840,-5256,1242,3190
-15658,1334,2844,-5578,532,3316
-16678,2688,1978,-5518,232,2828
-18010,4464,2198,-5354,704,2236
-18540,5364,2196,-4918,766,1538
-18856,5804,2302,-4284,626,1270
-18842,5276,2404,-3776,612,1686
-17744,4130,2498,-2910,360,2352
-16894,3478,2704,-2282,-446,2732
-16002,2856,2002,-1810,-1316,2640
-15006,3332,2116,-1190,-1576,2316
-14114,3470,2528,-620,-1762,1886
-13796,3496,3016,-218,-2130,1228
-13926,3444,2960,184,-2502,756
-14350,3272,3030,630,-2556,252
-14778,2952,3332,1352,-2478,-384
-15092,3208,3450,1876,-2474,-992
-15368,3942,3640,2764,-2492,-1342
-15450,4250,3560,3816,-2642,-1438
-15706,4014,3850,5098,-2958,-1648
-15720,3962,3948,5872,-3248,-1840
-15524,3418,3940,6436,-3350,-1984
-15068,2978,4438,6836,-3490,-1868
-14318,2304,4690,6834,-3858,-1968
-13952,1234,5282,6136,-4656,-2144
-14586,186,5460,5172,-5038,-2464
-16842,660,5776,4298,-5396,-3238
-18062,2634,4574,4548,-4826,-3510
-18398,4970,3944,5478,-2850,-2888
-17222,5584,4878,6664,-784,-1606
-15314,4886,4742,7590,-96,-794
-14212,2896,5800,8144,98,-780
-13686,1722,6342,7778,-1124,-1226
